Latitude_fireFile,Longitude_fireFile,brightness,scan,track,bright_t31,frp,daynight,type,date_Time_fireFile,MDL,wind_measurements,Chance_of_fire
39.3144,-121.7442,314.5,1.0,1.0,298.0,8.4,D,0,2020-03-10 19:00:00,0.1,2.416638,70
39.3166,-121.6548,320.6,1.3,1.1,305.3,16.5,D,0,2020-10-12 22:00:00,0.1,0.8055459999999999,72
39.3174,-121.6577,323.0,1.3,1.1,310.8,12.4,D,0,2020-06-03 19:00:00,0.1,4.833276,60
39.3205,-121.6544,305.5,1.0,1.0,295.4,3.8,D,0,2020-02-17 21:00:00,0.1,7.4800699999999996,62
39.3285,-121.6526,315.4,1.0,1.0,296.8,9.7,D,0,2020-03-03 19:00:00,0.1,4.142808,75
39.3316,-121.6954,300.7,1.9,1.4,289.9,9.1,D,0,2020-11-24 20:00:00,0.1,5.293587999999999,40
39.3318,-121.6944,320.3,1.0,1.0,302.6,10.1,D,0,2020-05-04 19:00:00,0.1,0.57539,74
39.3336,-121.7061,341.0,1.0,1.0,304.3,38.6,D,0,2020-05-04 19:00:00,0.1,0.57539,91
39.3338,-121.7098,318.7,1.8,1.3,304.8,17.8,D,0,2020-05-04 21:00:00,0.1,0.460312,61
39.3361,-121.705,308.1,1.0,1.0,292.2,7.4,D,0,2020-11-24 21:00:00,0.1,4.948353999999999,67
39.3363,-121.6984,322.2,1.7,1.3,302.1,24.7,D,0,2020-05-01 19:00:00,0.1,3.7975739999999996,76
39.3378,-121.6935,314.0,1.0,1.0,291.7,11.7,D,0,2020-11-24 21:00:00,0.1,4.948353999999999,74
39.342,-121.7364,319.8,1.0,1.0,293.0,16.2,D,0,2020-12-10 21:00:00,0.1,2.071404,80
39.3434,-121.6912,300.1,1.9,1.4,289.5,8.2,D,0,2020-11-24 20:00:00,0.1,5.293587999999999,26
39.4558,-122.1609,303.7,1.9,1.3,292.4,12.9,D,0,2020-11-28 21:00:00,0.1,1.496014,55
39.4628,-122.1793,328.6,1.5,1.2,305.6,32.4,D,0,2020-10-16 19:00:00,0.1,5.638822,71
39.4985,-122.2326,312.0,1.0,1.0,297.2,7.8,D,0,2020-12-10 21:00:00,0.1,4.02773,67
39.5052,-122.214,303.6,2.3,1.5,289.5,18.5,N,0,2020-08-17 10:00:00,0.1,7.940382,56
39.5072,-122.2405,314.6,2.3,1.5,292.8,42.7,N,0,2020-08-17 10:00:00,0.1,7.940382,90
39.5074,-122.2349,345.2,1.0,1.0,297.3,51.0,D,0,2020-12-10 21:00:00,0.1,4.02773,94
39.5075,-122.2386,324.6,1.2,1.1,307.1,16.8,D,0,2020-08-22 19:00:00,0.1,0.920624,49
39.5081,-122.2304,339.1,3.6,1.8,293.7,261.2,N,0,2020-08-17 05:00:00,0.1,2.87695,100
39.5089,-122.2497,323.1,1.0,1.0,294.7,20.0,N,0,2020-08-18 06:00:00,0.1,0.920624,100
39.509,-122.2317,311.7,1.8,1.3,286.5,25.5,D,0,2020-11-11 22:00:00,0.1,2.87695,61
39.5091,-122.1628,309.7,1.0,1.0,297.3,6.8,D,0,2020-12-10 21:00:00,0.1,4.02773,69
39.5092,-122.2233,319.7,1.0,1.0,297.4,14.8,D,0,2020-12-10 21:00:00,0.1,4.02773,80
39.5103,-122.2379,320.7,1.0,1.0,299.1,14.7,D,0,2020-08-20 21:00:00,0.1,0.460312,71
39.5107,-122.2381,368.2,1.0,1.0,299.4,112.5,N,0,2020-08-18 06:00:00,0.1,0.920624,100
39.5108,-122.211,317.1,1.8,1.3,284.5,35.9,D,2,2020-11-11 22:00:00,0.1,2.87695,77
39.5109,-122.1512,318.2,1.0,1.0,295.9,13.3,D,0,2020-12-10 21:00:00,0.1,4.02773,78
39.5122,-122.2088,312.5,4.2,1.9,289.3,90.7,N,2,2020-08-17 07:00:00,0.1,1.035702,79
39.5146,-122.25,302.7,1.3,1.1,292.4,6.4,N,0,2020-08-20 06:00:00,0.1,3.682496,43
39.5153,-122.2163,319.4,4.2,1.9,289.4,139.6,N,0,2020-08-17 07:00:00,0.1,1.035702,98
39.5159,-122.2319,359.6,2.3,1.5,294.4,285.4,N,0,2020-08-17 10:00:00,0.1,7.940382,100
39.5167,-122.2394,339.8,3.6,1.8,293.9,270.0,N,0,2020-08-17 05:00:00,0.1,2.87695,100
39.5172,-122.2353,304.7,1.3,1.1,293.3,7.9,N,0,2020-08-20 06:00:00,0.1,3.682496,55
39.5183,-122.2125,320.8,2.3,1.5,291.0,61.9,N,2,2020-08-17 10:00:00,0.1,7.940382,100
39.5204,-122.239,347.9,2.3,1.5,293.4,193.4,N,0,2020-08-17 10:00:00,0.1,7.940382,100
39.5391,-122.1627,315.3,1.5,1.2,293.7,14.3,D,0,2020-03-09 22:00:00,0.1,3.3372619999999995,69
39.5411,-122.2167,315.3,1.3,1.1,298.6,15.3,D,0,2020-02-12 21:00:00,0.1,1.15078,76
39.5415,-122.2204,328.8,1.3,1.1,294.4,36.7,D,0,2020-02-12 19:00:00,0.1,5.408666,86
39.5437,-122.21,302.8,1.0,1.0,290.7,4.6,D,0,2020-02-07 19:00:00,0.1,1.380936,54
39.5437,-122.1985,303.3,2.8,1.6,289.2,20.0,D,0,2020-02-13 18:00:00,0.1,0.920624,55
39.5451,-122.222,307.0,1.8,1.3,295.9,11.1,D,0,2020-02-13 22:00:00,0.1,1.496014,65
39.5453,-122.2216,323.4,1.0,1.0,291.6,21.0,D,0,2020-02-07 19:00:00,0.1,1.380936,82
39.5457,-122.2311,303.8,2.8,1.6,290.3,22.8,D,0,2020-02-13 18:00:00,0.1,0.920624,57
39.5463,-122.1795,309.3,1.1,1.0,296.0,7.4,D,0,2020-11-06 21:00:00,0.1,7.4800699999999996,68
39.5474,-122.2389,307.2,1.2,1.1,294.3,6.0,D,0,2020-02-15 22:00:00,0.1,0.690468,61
39.5478,-122.1671,305.5,1.1,1.0,294.1,4.8,D,0,2020-11-06 21:00:00,0.1,7.4800699999999996,60
39.548,-122.2225,303.4,3.5,1.8,291.1,25.3,D,0,2020-02-22 18:00:00,0.1,1.9563259999999998,56
39.5482,-122.1621,306.6,1.8,1.3,287.0,17.4,D,0,2020-12-29 22:00:00,0.1,2.186482,64
39.7354,-121.6435,300.2,1.0,1.0,288.2,4.0,D,0,2020-11-28 19:00:00,0.1,1.035702,32
