Latitude_fireFile,Longitude_fireFile,brightness,scan,track,bright_t31,frp,daynight,type,date_Time_fireFile,MDL,wind_measurements,fire_occurred
37.5267,-119.7919,339.5,1.9,1.4,300.0,87.3,D,0,2018-07-26 22:00:00,0.1,5.7539,1
37.527,-119.762,327.7,1.0,1.0,295.2,23.3,N,0,2018-08-01 10:00:00,0.1,5.638822,1
37.5273,-119.8044,346.4,1.6,1.2,308.4,86.4,D,0,2018-07-25 19:00:00,0.1,1.9563259999999998,1
37.5276,-119.7653,321.7,1.5,1.2,294.3,28.8,N,0,2018-08-01 06:00:00,0.1,1.496014,1
37.5285,-119.7743,329.9,1.5,1.2,297.1,48.8,N,0,2018-07-27 10:00:00,0.1,3.4523399999999995,1
37.5289,-119.7852,336.5,1.1,1.0,305.6,25.1,D,0,2018-08-01 21:00:00,0.1,5.868977999999999,1
37.529,-119.7768,312.3,1.1,1.0,293.2,9.9,N,0,2018-07-30 06:00:00,0.1,5.063432,0
37.5294,-119.822,333.6,1.2,1.1,309.8,28.1,D,0,2018-07-25 21:00:00,0.1,3.682496,1
37.5294,-119.7793,320.2,1.0,1.0,297.1,15.3,N,0,2018-07-28 06:00:00,0.1,4.257886,1
37.5298,-119.7864,320.7,1.1,1.0,296.4,18.3,N,0,2018-07-25 10:00:00,0.1,2.186482,1
37.5298,-119.7637,309.7,2.3,1.5,293.8,28.7,N,0,2018-07-29 09:00:00,0.1,4.60312,1
37.5301,-119.8115,423.8,1.8,1.3,300.0,1013.5,N,0,2018-07-25 06:00:00,0.1,5.408666,1
37.5301,-119.7903,321.1,1.5,1.2,296.4,30.6,N,0,2018-07-27 10:00:00,0.1,3.4523399999999995,1
37.5304,-119.8201,326.5,1.5,1.2,304.6,26.2,D,0,2018-07-25 19:00:00,0.1,1.9563259999999998,0
37.5307,-119.7739,342.8,1.1,1.0,304.8,37.4,D,0,2018-08-01 21:00:00,0.1,5.868977999999999,1
37.5307,-119.7675,321.0,1.1,1.0,295.4,20.1,N,0,2018-07-30 10:00:00,0.1,3.9126519999999996,1
37.5314,-119.7986,400.7,1.1,1.0,315.1,288.2,N,0,2018-07-25 10:00:00,0.1,2.186482,1
37.5318,-119.8419,313.5,1.8,1.3,288.3,20.7,N,0,2018-07-25 06:00:00,0.1,5.408666,0
37.5319,-119.8081,316.5,1.3,1.1,296.2,17.5,N,0,2018-07-26 06:00:00,0.1,4.257886,1
37.532,-119.8074,357.7,1.2,1.1,310.9,93.1,D,0,2018-07-25 21:00:00,0.1,3.682496,1
37.5329,-119.8109,401.5,1.1,1.0,307.4,294.6,N,0,2018-07-25 10:00:00,0.1,2.186482,1
37.5331,-119.7547,329.0,1.6,1.2,309.6,27.3,D,0,2018-08-04 22:00:00,0.1,6.214212,0
37.5334,-119.7737,338.0,2.5,1.5,306.4,100.8,D,0,2018-08-02 22:00:00,0.1,5.7539,1
37.5335,-119.793,353.6,1.3,1.1,299.0,99.6,N,0,2018-07-26 06:00:00,0.1,4.257886,1
37.5338,-119.7511,325.9,1.8,1.3,296.6,34.4,D,0,2018-08-02 18:00:00,0.1,2.87695,0
37.534,-119.7922,378.6,1.8,1.3,296.1,345.6,N,0,2018-07-25 06:00:00,0.1,5.408666,1
37.5348,-119.7958,324.0,2.8,1.6,295.7,87.6,N,0,2018-07-27 05:00:00,0.1,5.523744,1
37.5354,-119.7727,330.6,1.5,1.2,309.5,30.2,D,0,2018-08-03 21:00:00,0.1,5.984056,1
37.5362,-119.8205,359.2,1.8,1.3,293.7,190.6,N,0,2018-07-25 06:00:00,0.1,5.408666,1
37.5372,-119.8369,319.6,1.8,1.3,288.5,31.9,N,0,2018-07-25 06:00:00,0.1,5.408666,1
37.5374,-119.75,320.3,1.6,1.2,289.3,27.7,N,0,2018-08-02 06:00:00,0.1,0.345234,0
37.5378,-119.7998,335.9,1.6,1.2,305.6,49.5,D,0,2018-07-25 19:00:00,0.1,1.9563259999999998,0
37.5378,-119.7551,318.2,1.6,1.2,290.2,26.7,N,0,2018-08-02 06:00:00,0.1,0.345234,1
37.5379,-119.7885,332.6,1.1,1.0,307.2,20.1,D,0,2018-08-01 21:00:00,0.1,5.868977999999999,1
37.5391,-119.7532,336.2,1.5,1.2,304.2,44.5,D,0,2018-08-03 21:00:00,0.1,5.984056,1
37.5392,-119.7827,308.6,1.0,1.0,294.4,6.7,N,0,2018-08-01 10:00:00,0.1,5.638822,1
37.5399,-119.7762,352.5,1.1,1.0,304.9,61.2,D,0,2018-08-01 21:00:00,0.1,5.868977999999999,1
37.5402,-119.8013,356.0,1.8,1.3,296.2,173.3,N,0,2018-07-25 06:00:00,0.1,5.408666,1
37.5408,-119.7975,361.3,1.1,1.0,301.6,98.6,N,0,2018-07-25 10:00:00,0.1,2.186482,1
37.5415,-119.8157,362.9,1.8,1.3,294.7,214.9,N,0,2018-07-25 06:00:00,0.1,5.408666,1
37.5416,-119.8107,346.2,1.2,1.1,311.7,58.2,D,0,2018-07-25 21:00:00,0.1,3.682496,1
37.542,-119.7991,304.9,1.1,1.0,293.4,5.1,N,0,2018-07-30 06:00:00,0.1,5.063432,0
37.5421,-119.8092,321.8,1.3,1.1,295.6,23.5,N,0,2018-07-26 06:00:00,0.1,4.257886,1
37.5423,-119.8094,348.4,1.1,1.0,300.3,64.1,N,0,2018-07-25 10:00:00,0.1,2.186482,1
37.5423,-119.7548,311.1,1.2,1.1,295.5,11.4,N,0,2018-08-03 10:00:00,0.1,4.257886,0
37.5431,-119.7912,337.2,1.0,1.0,304.2,25.6,D,0,2018-07-29 19:00:00,0.1,4.372964,1
37.5438,-119.7935,315.7,1.3,1.1,296.0,14.4,N,0,2018-07-26 06:00:00,0.1,4.257886,1
37.5439,-119.7872,330.0,1.1,1.0,295.6,30.0,N,0,2018-07-30 06:00:00,0.1,5.063432,1
37.5451,-119.7976,324.3,1.8,1.3,293.6,45.8,N,0,2018-07-25 06:00:00,0.1,5.408666,1
37.5452,-119.8397,329.3,1.2,1.1,293.9,36.8,N,0,2018-07-23 06:00:00,0.1,4.948353999999999,1
37.5453,-119.8327,349.7,1.0,1.0,308.9,49.1,D,0,2018-07-23 21:00:00,0.1,6.214212,1
37.5458,-119.7942,328.0,1.0,1.0,299.4,23.8,N,0,2018-07-28 06:00:00,0.1,4.257886,1
37.546,-119.7745,314.6,1.1,1.0,293.2,11.5,N,0,2018-07-30 06:00:00,0.1,5.063432,1
37.5465,-119.8176,322.0,4.7,2.0,294.4,117.5,D,0,2018-07-22 22:00:00,0.1,5.178509999999999,0
37.5469,-119.8139,332.9,1.3,1.1,310.6,25.7,D,0,2018-07-28 21:00:00,0.1,5.638822,1
37.547,-119.8214,353.6,1.0,1.0,303.0,58.2,D,0,2018-07-23 21:00:00,0.1,6.214212,1
37.5474,-119.7712,308.5,1.1,1.0,294.6,6.9,N,0,2018-07-30 10:00:00,0.1,3.9126519999999996,0
37.5477,-119.8242,336.6,1.8,1.3,291.1,82.5,N,0,2018-07-25 06:00:00,0.1,5.408666,1
37.5478,-119.8253,339.8,1.2,1.1,295.7,57.0,N,0,2018-07-23 06:00:00,0.1,4.948353999999999,1
37.548,-119.754,308.4,1.3,1.1,294.2,9.7,N,0,2018-07-26 06:00:00,0.1,4.257886,0
37.5483,-119.8023,315.7,2.8,1.6,295.1,51.9,N,0,2018-07-27 05:00:00,0.1,5.523744,1
37.5486,-119.7982,350.8,1.3,1.1,312.0,72.3,D,0,2018-07-28 21:00:00,0.1,5.638822,1
37.5488,-119.8411,320.6,2.4,1.5,298.6,41.6,D,0,2018-07-23 19:00:00,0.1,4.372964,0
37.5488,-119.7721,314.2,1.0,1.0,296.2,10.0,N,0,2018-07-28 06:00:00,0.1,4.257886,1
37.5491,-119.7679,336.0,1.2,1.1,303.1,38.5,D,0,2018-07-25 21:00:00,0.1,3.682496,1
37.5493,-119.7827,316.3,1.1,1.0,295.6,14.7,N,0,2018-07-30 10:00:00,0.1,3.9126519999999996,1
37.5495,-119.7567,325.1,1.8,1.3,293.7,48.9,N,0,2018-07-25 06:00:00,0.1,5.408666,1
37.5497,-119.7745,319.9,1.8,1.3,292.8,37.2,N,0,2018-07-25 06:00:00,0.1,5.408666,1
37.5649,-120.9789,309.0,1.0,1.0,293.4,5.9,D,0,2018-10-31 19:00:00,0.1,0.460312,0
37.5667,-120.9903,311.3,1.0,1.0,292.9,8.0,D,0,2018-10-31 19:00:00,0.1,0.460312,1
37.5966,-121.0406,322.9,1.0,1.0,284.8,18.6,D,2,2018-06-09 19:00:00,0.1,5.984056,1
37.6501,-119.7149,329.7,1.2,1.1,294.3,37.1,N,0,2018-08-03 10:00:00,0.1,9.436395999999998,1
37.6511,-119.732,315.0,1.1,1.1,295.7,13.0,N,0,2018-08-04 06:00:00,0.1,11.622877999999998,0
37.6511,-119.715,341.9,1.6,1.2,308.6,77.8,D,0,2018-08-04 22:00:00,0.1,8.745928,1
37.6514,-119.673,300.3,1.3,1.1,285.5,8.0,N,0,2018-08-06 10:00:00,0.1,9.436395999999998,0
37.6515,-119.7165,313.5,1.9,1.3,293.2,28.7,N,0,2018-08-04 10:00:00,0.1,13.579203999999999,1
37.6516,-119.7328,347.7,1.3,1.1,304.2,70.1,D,0,2018-08-03 19:00:00,0.1,3.7975739999999996,1
37.6518,-119.7299,349.9,1.2,1.1,299.6,82.3,N,0,2018-08-03 10:00:00,0.1,9.436395999999998,1
37.6521,-119.7405,370.5,2.5,1.5,300.5,418.6,D,0,2018-08-02 22:00:00,0.1,10.932409999999999,1
37.6522,-119.7422,353.5,1.6,1.2,295.0,136.2,N,0,2018-08-02 06:00:00,0.1,10.011785999999999,1
37.6522,-119.6864,340.3,1.0,1.0,289.6,44.4,N,0,2018-08-06 06:00:00,0.1,11.853034,1
37.6525,-119.7197,357.5,1.1,1.1,304.4,92.9,N,0,2018-08-04 06:00:00,0.1,11.622877999999998,1
37.6527,-119.6985,372.4,1.6,1.2,305.5,237.9,D,0,2018-08-04 22:00:00,0.1,8.745928,1
37.6539,-119.6867,318.6,1.3,1.1,287.3,26.0,N,0,2018-08-06 10:00:00,0.1,9.436395999999998,1
37.654,-119.7076,388.4,1.1,1.1,313.3,227.7,N,0,2018-08-04 06:00:00,0.1,11.622877999999998,1
37.6544,-121.3794,303.0,1.2,1.1,290.0,5.5,D,0,2018-02-15 19:00:00,0.1,5.063432,0
37.6545,-119.7003,323.0,1.9,1.4,296.1,54.8,N,0,2018-08-04 10:00:00,0.1,13.579203999999999,1
37.6554,-119.6956,317.2,1.1,1.1,292.7,19.1,N,0,2018-08-04 06:00:00,0.1,11.622877999999998,1
37.6568,-121.3931,305.4,1.2,1.1,290.4,7.2,D,0,2018-02-15 19:00:00,0.1,5.063432,1
37.6582,-119.7183,320.4,1.9,1.3,295.3,44.2,N,0,2018-08-04 10:00:00,0.1,13.579203999999999,1
37.6588,-119.7347,332.4,2.2,1.4,295.4,100.1,N,0,2018-08-03 06:00:00,0.1,11.392722,1
37.6589,-119.7274,347.6,1.5,1.2,303.7,85.3,D,0,2018-08-03 21:00:00,0.1,11.162565999999998,1
37.6591,-119.7495,331.1,1.6,1.2,308.9,31.1,D,0,2018-08-04 22:00:00,0.1,8.745928,0
37.6591,-119.7457,307.4,1.1,1.1,292.9,6.1,N,0,2018-08-04 06:00:00,0.1,11.622877999999998,0
37.6592,-119.6948,320.7,1.0,1.0,296.8,14.2,D,0,2018-08-05 19:00:00,0.1,8.05546,0
37.6595,-119.6947,325.3,1.9,1.4,294.4,59.9,N,0,2018-08-04 10:00:00,0.1,13.579203999999999,1
37.66,-119.7136,321.3,1.2,1.1,292.7,24.5,N,0,2018-08-03 10:00:00,0.1,9.436395999999998,1
37.6606,-119.7331,323.6,1.1,1.1,297.0,22.3,N,0,2018-08-04 06:00:00,0.1,11.622877999999998,1
37.6608,-119.7318,365.5,1.6,1.2,312.6,176.2,D,0,2018-08-04 22:00:00,0.1,8.745928,1
37.6613,-119.7292,350.7,1.3,1.1,303.3,81.3,D,0,2018-08-03 19:00:00,0.1,3.7975739999999996,1
37.6615,-119.701,306.4,1.8,1.3,289.4,18.6,N,0,2018-08-05 10:00:00,0.1,6.444367999999999,0
37.6618,-119.7288,340.5,1.2,1.1,297.6,58.2,N,0,2018-08-03 10:00:00,0.1,9.436395999999998,1
37.662,-119.721,369.5,1.1,1.1,307.8,133.8,N,0,2018-08-04 06:00:00,0.1,11.622877999999998,1
37.6623,-119.7157,375.3,1.6,1.2,311.9,248.5,D,0,2018-08-04 22:00:00,0.1,8.745928,1
37.6633,-119.7125,336.8,1.9,1.3,299.4,94.8,N,0,2018-08-04 10:00:00,0.1,13.579203999999999,1
37.6634,-119.7093,399.6,1.1,1.1,309.9,298.5,N,0,2018-08-04 06:00:00,0.1,11.622877999999998,1
37.6635,-119.7423,326.2,1.6,1.2,292.7,45.1,N,0,2018-08-02 06:00:00,0.1,10.011785999999999,1
37.6638,-119.7005,343.6,1.6,1.2,300.8,85.4,D,0,2018-08-04 22:00:00,0.1,8.745928,1
37.6639,-119.739,326.8,2.2,1.4,299.9,61.2,D,0,2018-08-05 21:00:00,0.1,10.241942,1
37.664,-119.7493,317.3,1.0,1.0,292.6,14.8,N,0,2018-08-01 10:00:00,0.1,6.674523999999999,1
37.6648,-119.6976,343.6,1.1,1.1,293.1,60.2,N,0,2018-08-04 06:00:00,0.1,11.622877999999998,1
37.6659,-119.739,352.5,2.5,1.5,299.3,230.8,D,0,2018-08-02 22:00:00,0.1,10.932409999999999,1
37.666,-119.7482,342.2,1.5,1.2,309.2,63.1,D,0,2018-08-03 21:00:00,0.1,11.162565999999998,1
37.6665,-119.6974,335.5,1.9,1.4,297.0,96.3,N,0,2018-08-04 10:00:00,0.1,13.579203999999999,1
37.6666,-119.6843,325.3,1.8,1.3,291.5,58.7,N,0,2018-08-05 10:00:00,0.1,6.444367999999999,1
37.6668,-119.7433,315.4,3.4,1.7,291.6,82.6,N,0,2018-08-05 05:00:00,0.1,8.05546,1
37.667,-119.7301,341.3,1.9,1.3,294.4,109.1,N,0,2018-08-04 10:00:00,0.1,13.579203999999999,1
37.6677,-119.7255,323.2,2.9,1.6,299.5,67.2,D,0,2018-08-04 18:00:00,0.1,7.364992,0
37.6681,-119.6928,330.1,1.0,1.0,297.4,23.8,D,0,2018-08-05 19:00:00,0.1,8.05546,1
37.6686,-119.7467,334.4,1.1,1.1,297.2,37.3,N,0,2018-08-04 06:00:00,0.1,11.622877999999998,1
37.6688,-119.7283,333.9,1.1,1.1,308.0,27.6,D,0,2018-08-06 21:00:00,0.1,8.976083999999998,1
37.6689,-119.709,342.6,1.8,1.3,295.0,117.9,N,0,2018-08-05 10:00:00,0.1,6.444367999999999,1
37.669,-119.7183,323.6,2.9,1.6,298.6,66.7,D,0,2018-08-04 18:00:00,0.1,7.364992,0
37.6698,-119.7038,359.8,1.0,1.0,303.1,80.8,D,0,2018-08-05 19:00:00,0.1,8.05546,1
37.67,-119.7143,349.7,1.9,1.3,298.2,155.1,N,0,2018-08-04 10:00:00,0.1,13.579203999999999,1
37.67,-119.711,355.7,2.2,1.4,298.0,224.8,D,0,2018-08-05 21:00:00,0.1,10.241942,1
37.6701,-119.7343,348.5,1.1,1.1,297.0,66.5,N,0,2018-08-04 06:00:00,0.1,11.622877999999998,1
37.6703,-119.7163,353.3,1.1,1.1,307.8,71.6,D,0,2018-08-06 21:00:00,0.1,8.976083999999998,1
37.6705,-119.7486,344.8,1.6,1.2,308.9,71.4,D,0,2018-08-04 22:00:00,0.1,8.745928,1
37.6705,-119.7426,325.6,2.2,1.4,295.2,71.7,N,0,2018-08-03 06:00:00,0.1,11.392722,1
37.6714,-119.6913,322.9,1.9,1.4,291.0,54.4,N,0,2018-08-04 10:00:00,0.1,13.579203999999999,1
37.6714,-119.6764,328.4,1.8,1.3,288.2,66.4,N,0,2018-08-05 10:00:00,0.1,6.444367999999999,1
37.6715,-119.7225,365.7,1.1,1.1,295.1,119.4,N,0,2018-08-04 06:00:00,0.1,11.622877999999998,1
37.6715,-119.7147,382.4,1.0,1.0,307.8,158.9,D,0,2018-08-05 19:00:00,0.1,8.05546,1
37.6718,-119.7277,316.8,1.2,1.1,293.9,18.2,N,0,2018-08-03 10:00:00,0.1,9.436395999999998,0
37.6721,-119.7319,341.6,1.6,1.2,304.3,64.9,D,0,2018-08-04 22:00:00,0.1,8.745928,1
37.6729,-119.7106,344.0,1.1,1.1,291.8,59.7,N,0,2018-08-04 06:00:00,0.1,11.622877999999998,1
37.6732,-119.7257,374.1,1.0,1.0,306.6,125.5,D,0,2018-08-05 19:00:00,0.1,8.05546,1
37.6734,-119.7308,335.0,1.9,1.3,295.3,83.3,N,0,2018-08-04 10:00:00,0.1,13.579203999999999,1
37.6734,-119.6998,407.4,1.8,1.3,301.8,732.1,N,0,2018-08-05 10:00:00,0.1,6.444367999999999,1
37.6735,-119.7331,310.0,1.0,1.0,293.0,8.5,N,0,2018-08-06 06:00:00,0.1,11.853034,0
37.6736,-119.7437,331.5,1.2,1.1,297.7,39.3,N,0,2018-08-03 10:00:00,0.1,9.436395999999998,1
37.6746,-119.714,343.2,1.1,1.0,306.4,44.3,D,0,2018-08-07 19:00:00,0.1,6.904679999999999,1
37.6747,-119.6976,322.1,3.7,1.8,295.8,111.7,D,0,2018-08-06 20:00:00,0.1,4.948353999999999,1
37.675,-119.7083,350.6,1.9,1.3,294.3,161.1,N,0,2018-08-04 10:00:00,0.1,13.579203999999999,1
37.6752,-119.7218,341.3,1.0,1.0,295.3,44.2,N,0,2018-08-06 06:00:00,0.1,11.853034,1
37.6755,-119.7303,305.7,1.2,1.1,294.0,7.9,N,0,2018-08-08 06:00:00,0.1,10.241942,0
37.6758,-119.7272,334.8,1.8,1.3,294.0,84.7,N,0,2018-08-05 10:00:00,0.1,6.444367999999999,1
37.6763,-119.727,342.7,1.1,1.0,306.0,41.6,D,0,2018-08-07 19:00:00,0.1,6.904679999999999,1
37.6769,-119.7105,372.6,1.0,1.0,299.5,124.1,N,0,2018-08-06 06:00:00,0.1,11.853034,1
37.6777,-119.7181,372.4,1.0,1.0,316.5,109.5,D,0,2018-08-08 21:00:00,0.1,8.285616,1
37.678,-119.6978,311.5,3.4,1.7,288.5,66.5,N,0,2018-08-05 05:00:00,0.1,8.05546,1
37.6781,-119.7151,327.4,1.2,1.1,294.6,34.0,N,0,2018-08-08 06:00:00,0.1,10.241942,1
37.6784,-119.729,328.5,1.1,1.1,302.0,19.2,D,0,2018-08-06 21:00:00,0.1,8.976083999999998,1
37.6784,-119.7072,341.6,1.3,1.1,294.7,66.8,N,0,2018-08-06 10:00:00,0.1,9.436395999999998,1
37.6785,-119.6992,343.8,1.0,1.0,291.5,49.6,N,0,2018-08-06 06:00:00,0.1,11.853034,1
37.6787,-119.7015,391.3,1.0,1.0,306.2,203.8,D,0,2018-08-05 19:00:00,0.1,8.05546,1
37.6791,-119.7377,346.4,1.5,1.2,304.8,78.1,D,0,2018-08-03 21:00:00,0.1,11.162565999999998,1
37.6797,-119.7175,352.9,1.1,1.1,302.5,69.9,D,0,2018-08-06 21:00:00,0.1,8.976083999999998,1
37.6797,-119.7033,302.5,1.0,1.0,290.1,5.4,N,0,2018-08-08 10:00:00,0.1,8.745928,0
37.6797,-119.6995,324.3,2.4,1.5,301.5,56.1,D,0,2018-08-08 19:00:00,0.1,8.285616,0
37.6804,-119.7479,303.7,3.1,1.7,292.8,29.2,N,0,2018-08-07 07:00:00,0.1,4.718197999999999,0
37.6804,-119.7124,373.7,1.0,1.0,302.1,123.8,D,0,2018-08-05 19:00:00,0.1,8.05546,1
37.6807,-119.7195,324.7,1.3,1.1,291.8,32.4,N,0,2018-08-06 10:00:00,0.1,9.436395999999998,1
37.681,-119.7443,325.6,3.1,1.7,310.0,60.0,D,0,2018-08-09 22:00:00,0.1,7.825303999999999,0
37.6811,-119.7059,337.7,1.1,1.1,298.1,37.5,D,0,2018-08-06 21:00:00,0.1,8.976083999999998,1
37.6814,-119.7143,338.1,1.0,1.0,295.2,41.6,N,0,2018-08-08 10:00:00,0.1,8.745928,1
37.6817,-119.7491,329.8,1.6,1.2,313.6,31.1,D,0,2018-08-04 22:00:00,0.1,8.745928,0
37.6817,-119.7234,350.5,1.2,1.1,311.3,62.5,D,0,2018-08-10 21:00:00,0.1,4.02773,1
37.6818,-119.7196,331.5,3.1,1.7,292.8,166.2,N,0,2018-08-07 07:00:00,0.1,4.718197999999999,1
37.682,-119.7265,323.1,3.7,1.8,299.2,115.7,D,0,2018-08-06 20:00:00,0.1,4.948353999999999,1
37.6821,-119.7446,313.7,3.1,1.7,292.6,65.8,N,0,2018-08-07 07:00:00,0.1,4.718197999999999,1
37.6822,-119.7225,331.5,3.1,1.7,305.6,102.0,D,0,2018-08-09 22:00:00,0.1,7.825303999999999,0
37.6826,-119.7161,331.7,3.1,1.7,304.4,107.3,D,0,2018-08-09 22:00:00,0.1,7.825303999999999,1
37.6831,-119.7251,317.4,1.0,1.0,294.1,15.7,N,0,2018-08-08 10:00:00,0.1,8.745928,1
37.6832,-119.7448,369.0,1.5,1.2,308.9,176.2,D,0,2018-08-03 21:00:00,0.1,11.162565999999998,1
37.6838,-119.7157,334.9,3.1,1.7,292.1,191.3,N,0,2018-08-07 07:00:00,0.1,4.718197999999999,1
37.6838,-119.7123,383.4,1.1,1.0,306.3,177.4,D,0,2018-08-07 19:00:00,0.1,6.904679999999999,1
37.6841,-119.719,351.2,2.4,1.5,306.0,203.3,D,0,2018-08-08 19:00:00,0.1,8.285616,1
37.6844,-119.708,355.7,1.2,1.1,308.3,81.1,D,0,2018-08-10 21:00:00,0.1,4.02773,1
37.6847,-119.7184,327.3,1.8,1.3,294.8,58.0,N,0,2018-08-10 06:00:00,0.1,9.436395999999998,1
37.6848,-119.6942,307.3,1.1,1.0,290.0,8.0,N,0,2018-08-10 10:00:00,0.1,9.666552,0
37.6849,-119.7011,304.2,2.9,1.6,290.0,34.0,N,0,2018-08-07 09:00:00,0.1,9.436395999999998,0
37.6853,-119.716,362.2,1.2,1.1,313.0,105.6,D,0,2018-08-10 21:00:00,0.1,4.02773,1
37.6855,-119.7006,316.0,1.8,1.3,288.1,32.4,N,0,2018-08-05 10:00:00,0.1,6.444367999999999,0
37.6856,-119.7256,357.0,1.1,1.0,305.3,76.2,D,0,2018-08-07 19:00:00,0.1,6.904679999999999,1
37.6856,-119.7172,347.7,1.6,1.2,306.6,89.8,D,0,2018-08-10 19:00:00,0.1,7.134836,1
37.6859,-119.6907,304.8,1.3,1.1,286.9,10.3,N,0,2018-08-06 10:00:00,0.1,9.436395999999998,0
37.6865,-119.7068,344.5,1.1,1.0,294.8,56.3,N,0,2018-08-10 10:00:00,0.1,9.666552,1
37.6868,-119.7089,319.4,3.6,1.8,292.1,118.6,N,0,2018-08-09 11:00:00,0.1,9.666552,1
37.6872,-119.7361,308.9,2.0,1.4,293.4,21.9,N,0,2018-08-09 07:00:00,0.1,5.7539,1
37.6876,-119.719,325.3,1.2,1.1,293.0,30.4,N,0,2018-08-08 06:00:00,0.1,10.241942,1
37.6882,-119.72,318.5,1.1,1.0,294.6,16.6,N,0,2018-08-10 10:00:00,0.1,9.666552,1
37.6883,-119.7038,320.6,1.3,1.1,288.6,26.9,N,0,2018-08-06 10:00:00,0.1,9.436395999999998,1
37.6886,-119.701,314.9,1.0,1.0,289.5,13.8,N,0,2018-08-08 10:00:00,0.1,8.745928,1
37.6888,-119.7157,337.7,2.0,1.4,294.2,108.8,N,0,2018-08-09 07:00:00,0.1,5.7539,1
37.6889,-119.7377,336.2,1.1,1.1,297.0,42.2,N,0,2018-08-04 06:00:00,0.1,11.622877999999998,1
37.6895,-119.6946,315.1,1.8,1.3,292.0,30.1,N,0,2018-08-10 06:00:00,0.1,9.436395999999998,1
37.6896,-119.7244,336.2,1.5,1.2,306.9,45.8,D,0,2018-08-09 19:00:00,0.1,6.444367999999999,1
37.6897,-119.7224,304.3,2.4,1.5,280.8,24.8,N,0,2018-08-11 11:00:00,0.1,12.083189999999998,0
37.6903,-119.6974,305.3,2.0,1.4,290.6,16.9,N,0,2018-08-09 07:00:00,0.1,5.7539,0
37.6904,-119.712,347.0,1.0,1.0,293.7,57.5,N,0,2018-08-08 10:00:00,0.1,8.745928,1
37.6905,-119.7246,305.5,1.1,1.1,293.7,6.8,N,0,2018-08-04 06:00:00,0.1,11.622877999999998,0
37.6913,-119.7213,324.5,1.1,1.1,304.8,14.9,D,0,2018-08-12 19:00:00,0.1,7.595147999999999,0
37.6917,-119.7112,301.8,1.5,1.2,291.3,9.2,N,0,2018-08-12 10:00:00,0.1,11.392722,0
37.6936,-119.6996,326.5,1.6,1.2,300.8,32.3,D,0,2018-08-10 19:00:00,0.1,7.134836,0
37.6944,-119.735,365.2,1.6,1.2,310.1,179.9,D,0,2018-08-04 22:00:00,0.1,8.745928,1
37.6946,-119.7417,315.7,1.9,1.3,292.0,33.2,N,0,2018-08-04 10:00:00,0.1,13.579203999999999,1
37.6948,-119.7198,349.1,1.2,1.1,309.8,62.8,D,0,2018-08-10 21:00:00,0.1,4.02773,1
37.6949,-119.7032,300.1,1.5,1.2,290.1,7.2,N,0,2018-08-12 10:00:00,0.1,11.392722,0
37.6957,-119.7223,310.4,1.0,1.0,293.7,9.9,N,0,2018-08-13 06:00:00,0.1,8.976083999999998,1
37.6957,-119.7049,398.1,1.1,1.0,304.8,269.9,N,0,2018-08-10 10:00:00,0.1,9.666552,1
37.6958,-119.7235,310.5,1.8,1.3,293.8,21.5,N,0,2018-08-10 06:00:00,0.1,9.436395999999998,1
37.696,-119.7145,343.6,1.1,1.1,305.2,44.5,D,0,2018-08-12 19:00:00,0.1,7.595147999999999,1
37.6964,-119.7137,361.3,1.6,1.2,308.0,153.0,D,0,2018-08-10 19:00:00,0.1,7.134836,1
37.697,-119.7259,324.4,2.9,1.6,300.1,69.3,D,0,2018-08-04 18:00:00,0.1,7.364992,0
37.6975,-119.7183,339.9,1.1,1.0,294.8,47.0,N,0,2018-08-10 10:00:00,0.1,9.666552,1
37.6978,-119.7132,320.5,2.4,1.5,286.9,60.4,N,0,2018-08-11 11:00:00,0.1,12.083189999999998,0
37.6983,-119.74,316.9,1.1,1.1,292.3,16.2,N,0,2018-08-04 06:00:00,0.1,11.622877999999998,1
37.6984,-119.699,302.7,2.4,1.5,283.0,20.6,N,0,2018-08-11 11:00:00,0.1,12.083189999999998,0
37.6997,-119.7243,308.2,1.8,1.3,289.2,19.6,N,0,2018-08-05 10:00:00,0.1,6.444367999999999,0
37.701,-119.6977,305.1,1.8,1.3,291.3,13.6,N,0,2018-08-10 06:00:00,0.1,9.436395999999998,0
37.7013,-119.7214,316.8,3.4,1.7,291.9,91.4,N,0,2018-08-05 05:00:00,0.1,8.05546,1
37.7027,-119.7185,305.9,2.4,1.5,283.3,27.1,N,0,2018-08-11 11:00:00,0.1,12.083189999999998,0
37.7033,-119.7321,333.2,1.3,1.1,311.8,26.1,D,0,2018-08-13 21:00:00,0.1,1.380936,0
37.7047,-119.7243,316.7,1.0,1.0,293.2,15.0,N,0,2018-08-13 06:00:00,0.1,8.976083999999998,1
37.7049,-119.7172,351.0,1.3,1.1,308.7,76.0,D,0,2018-08-13 21:00:00,0.1,1.380936,1
37.7055,-119.7192,323.1,3.4,1.7,292.1,129.7,N,0,2018-08-05 05:00:00,0.1,8.05546,1
37.7062,-119.7132,318.5,1.0,1.0,293.5,16.4,N,0,2018-08-13 06:00:00,0.1,8.976083999999998,1
37.7063,-119.6895,307.1,2.4,1.5,282.6,28.0,N,0,2018-08-11 11:00:00,0.1,12.083189999999998,0
37.7104,-119.7152,309.9,1.5,1.2,292.2,19.2,N,0,2018-08-13 10:00:00,0.1,11.392722,1
