Latitude_fireFile,Longitude_fireFile,brightness,scan,track,bright_t31,frp,daynight,type,date_Time_fireFile,MDL,wind_measurements,Chance_of_fire
35.9749,-119.1248,332.2,1.2,1.1,308.8,26.3,D,0,2017-09-08 21:00:00,0.1,4.02773,79
35.976,-119.1139,350.2,1.2,1.1,312.2,64.8,D,0,2017-08-23 21:00:00,0.1,2.6467939999999994,94
35.9764,-119.1087,326.2,1.8,1.3,304.6,34.2,D,0,2017-09-08 19:00:00,0.1,3.4523399999999995,73
35.9773,-119.1113,324.4,1.2,1.1,310.0,13.2,D,0,2017-09-08 21:00:00,0.1,4.02773,53
35.9803,-119.1279,320.7,1.8,1.3,303.8,21.3,D,0,2017-09-08 19:00:00,0.1,3.4523399999999995,58
35.9907,-119.1462,312.5,1.1,1.0,289.0,8.8,D,0,2017-03-27 19:00:00,0.1,5.523744,47
36.0149,-119.0669,312.4,1.1,1.1,295.0,8.4,D,0,2017-11-01 19:00:00,0.1,2.531716,55
36.0164,-119.1284,312.4,1.7,1.3,282.4,29.3,D,0,2017-12-21 18:00:00,0.1,3.107106,72
36.0412,-119.1133,320.7,1.8,1.3,295.1,38.4,D,0,2017-11-13 21:00:00,0.1,3.567418,80
36.2573,-119.3451,321.6,2.3,1.5,304.0,37.3,D,0,2017-10-05 21:00:00,0.1,1.7261699999999998,71
36.2663,-119.3544,309.9,1.2,1.1,295.0,6.7,D,0,2017-11-01 19:00:00,0.1,0.920624,55
36.2679,-119.3674,320.9,1.2,1.1,297.2,18.3,D,0,2017-11-01 19:00:00,0.1,0.920624,77
36.2697,-119.3354,324.0,1.0,1.0,305.0,15.2,D,0,2017-10-05 19:00:00,0.1,0.0,76
36.2702,-119.3303,311.6,1.4,1.2,298.8,8.2,D,0,2017-10-03 19:00:00,0.1,0.460312,57
36.2703,-119.31,317.1,1.2,1.1,302.1,8.2,D,0,2017-04-01 21:00:00,0.1,1.496014,58
36.2727,-119.2965,320.4,1.2,1.1,302.9,11.8,D,0,2017-04-01 21:00:00,0.1,1.496014,74
36.2734,-119.3164,336.1,1.0,1.0,306.7,24.8,D,0,2017-06-01 19:00:00,0.1,3.107106,83
36.2749,-119.3279,347.4,1.0,1.0,309.5,45.6,D,0,2017-06-01 19:00:00,0.1,3.107106,92
36.2801,-119.3301,303.4,1.1,1.0,292.4,2.7,D,0,2017-11-18 21:00:00,0.1,0.8055459999999999,34
36.2965,-119.4107,334.6,1.0,1.0,283.8,34.6,D,0,2017-03-20 19:00:00,0.1,7.2499139999999995,84
36.551,-119.4703,325.7,1.0,1.0,291.8,22.1,D,0,2017-10-21 19:00:00,0.1,3.2221839999999995,82
36.5518,-119.4728,327.3,1.1,1.0,308.7,10.5,D,0,2017-08-14 21:00:00,0.1,10.932409999999999,63
36.5521,-119.5156,318.0,2.0,1.4,298.3,25.6,D,0,2017-10-01 19:00:00,0.1,3.4523399999999995,65
36.5523,-119.5394,322.8,1.3,1.1,304.4,10.2,D,0,2017-09-08 21:00:00,0.1,3.3372619999999995,36
36.5523,-119.5323,316.1,1.1,1.0,300.8,6.4,D,0,2017-10-01 21:00:00,0.1,2.6467939999999994,56
36.5535,-119.502,324.1,2.2,1.4,300.9,39.3,D,0,2017-09-09 18:00:00,0.1,5.523744,72
36.5536,-119.5302,333.3,1.6,1.3,301.2,46.4,D,0,2017-09-08 19:00:00,0.1,4.948353999999999,83
36.5541,-119.4675,328.7,2.1,1.4,303.4,43.7,D,0,2017-08-14 19:00:00,0.1,7.4800699999999996,74
36.5542,-119.5203,315.3,1.1,1.0,302.0,6.2,D,0,2017-10-01 21:00:00,0.1,2.6467939999999994,57
36.5543,-119.5359,317.3,2.3,1.5,292.3,42.7,D,0,2017-10-21 21:00:00,0.1,1.15078,74
36.5558,-119.4615,325.6,2.1,1.4,303.5,29.6,D,0,2017-08-14 19:00:00,0.1,7.4800699999999996,19
36.5567,-119.5381,323.8,1.1,1.0,299.2,17.9,D,0,2017-10-22 21:00:00,0.1,1.15078,77
36.5572,-119.5481,321.1,1.6,1.3,302.7,14.8,D,0,2017-09-08 19:00:00,0.1,4.948353999999999,41
36.5578,-119.5175,320.1,3.9,1.8,294.5,104.5,D,0,2017-10-22 20:00:00,0.1,2.87695,78
36.5582,-119.526,319.3,1.1,1.0,299.5,12.6,D,0,2017-10-22 21:00:00,0.1,1.15078,70
36.5599,-119.5268,315.6,1.0,1.0,291.8,11.9,D,0,2017-10-21 19:00:00,0.1,3.2221839999999995,73
36.5599,-119.5107,311.2,2.3,1.5,292.4,25.6,D,0,2017-10-21 21:00:00,0.1,1.15078,65
36.5599,-119.4681,304.7,1.0,1.0,291.7,3.9,D,0,2017-10-21 19:00:00,0.1,3.2221839999999995,43
36.561,-119.4949,320.3,1.1,1.0,307.2,9.0,D,0,2017-09-15 21:00:00,0.1,5.178509999999999,62
36.5618,-119.4899,316.5,2.1,1.4,301.3,20.9,D,0,2017-09-15 19:00:00,0.1,4.488041999999999,62
36.5635,-119.5054,328.5,4.4,1.9,291.9,208.0,D,0,2017-10-22 18:00:00,0.1,2.531716,78
36.565,-119.4996,326.2,4.4,1.9,291.8,181.5,D,0,2017-10-22 18:00:00,0.1,2.531716,76
36.5663,-119.5217,313.0,1.1,1.0,299.4,7.7,D,0,2017-10-23 19:00:00,0.1,1.7261699999999998,58
36.5671,-119.5134,339.7,1.0,1.0,293.1,41.6,D,0,2017-10-21 19:00:00,0.1,3.2221839999999995,91
36.5674,-119.5104,317.9,3.2,1.7,299.8,44.3,D,0,2017-09-29 20:00:00,0.1,4.488041999999999,71
36.5675,-119.5278,332.9,1.1,1.0,299.5,29.5,D,0,2017-10-22 21:00:00,0.1,1.15078,85
36.5675,-119.4895,316.7,1.1,1.0,304.6,5.6,D,0,2017-09-15 21:00:00,0.1,5.178509999999999,43
36.568,-119.5188,321.3,3.9,1.8,294.7,112.4,D,0,2017-10-22 20:00:00,0.1,2.87695,79
36.5685,-119.4961,321.9,1.4,1.2,302.5,15.0,D,0,2017-09-07 19:00:00,0.1,6.7896019999999995,67
36.5689,-119.5247,391.2,1.0,1.0,297.7,210.2,D,0,2017-10-21 19:00:00,0.1,3.2221839999999995,100
36.5691,-119.5054,328.8,1.0,1.0,303.1,18.4,D,0,2017-09-29 21:00:00,0.1,5.293587999999999,78
36.5694,-119.5149,317.8,3.2,1.7,299.6,43.1,D,0,2017-09-29 20:00:00,0.1,4.488041999999999,64
36.5702,-119.512,331.1,1.4,1.2,302.4,32.9,D,0,2017-09-07 19:00:00,0.1,6.7896019999999995,80
36.5706,-119.5035,311.3,1.1,1.0,299.4,5.2,D,0,2017-10-22 21:00:00,0.1,1.15078,30
36.5754,-119.4804,306.4,1.4,1.2,291.0,7.8,D,0,2017-11-10 19:00:00,0.1,4.372964,62
36.5782,-119.4847,310.9,1.3,1.1,288.3,9.5,D,0,2017-03-03 21:00:00,0.1,3.3372619999999995,68
36.586,-119.4923,325.9,1.1,1.0,294.3,21.3,D,0,2017-09-21 19:00:00,0.1,2.6467939999999994,81
36.5979,-119.4741,318.5,1.0,1.0,300.6,9.5,D,0,2017-10-05 19:00:00,0.1,1.841248,64
36.5997,-119.4855,315.9,1.0,1.0,301.6,7.6,D,0,2017-10-05 19:00:00,0.1,1.841248,56
36.6005,-119.4723,318.7,1.7,1.3,301.8,11.5,D,0,2017-09-08 19:00:00,0.1,4.948353999999999,38
36.6229,-119.4581,304.8,1.0,1.0,291.3,3.4,D,0,2017-10-21 19:00:00,0.1,3.2221839999999995,35
36.6269,-119.5465,310.5,1.0,1.0,295.1,5.6,D,0,2017-11-09 21:00:00,0.1,4.718197999999999,67
36.6285,-119.5354,322.1,1.0,1.0,295.2,15.8,D,0,2017-11-09 21:00:00,0.1,4.718197999999999,80
36.6289,-119.5338,320.6,2.5,1.5,292.4,58.6,D,0,2017-11-09 19:00:00,0.1,1.496014,80
36.6335,-119.5356,321.0,2.2,1.4,299.6,25.9,D,0,2017-09-09 18:00:00,0.1,5.523744,52
36.647,-119.4765,309.8,1.2,1.1,293.7,8.1,D,0,2017-11-01 19:00:00,0.1,1.265858,63
36.6473,-119.5244,329.7,1.1,1.0,282.0,33.7,D,0,2017-12-20 21:00:00,0.1,2.186482,82
36.6492,-119.5124,331.6,1.1,1.0,280.9,36.6,D,0,2017-12-20 21:00:00,0.1,2.186482,76
36.6497,-119.5224,318.8,1.3,1.1,289.1,26.6,D,0,2017-11-04 19:00:00,0.1,3.682496,79
36.6519,-119.6994,329.7,1.1,1.0,302.4,15.0,D,0,2017-08-14 21:00:00,0.1,9.321318,78
36.653,-119.8492,332.6,2.3,1.5,287.1,110.8,D,0,2017-12-21 22:00:00,0.1,1.380936,88
36.6544,-119.669,301.9,1.0,1.0,285.5,5.2,D,0,2017-12-17 19:00:00,0.1,0.690468,50
36.6552,-119.7384,325.7,1.1,1.1,303.9,8.6,D,0,2017-08-14 21:00:00,0.1,9.321318,51
36.6588,-119.8386,300.1,1.1,1.1,288.2,4.4,D,0,2017-12-04 21:00:00,0.1,1.6110919999999997,29
36.6609,-119.8263,302.2,1.1,1.1,289.0,5.5,D,0,2017-12-04 21:00:00,0.1,1.6110919999999997,51
36.6723,-119.6511,316.2,1.0,1.0,292.9,8.8,D,0,2017-03-20 19:00:00,0.1,6.099133999999999,76
36.6758,-119.6775,308.2,1.1,1.0,287.3,9.5,D,0,2017-12-04 21:00:00,0.1,1.841248,67
36.6881,-119.7763,302.0,1.0,1.0,286.2,4.7,D,0,2017-12-17 19:00:00,0.1,0.115078,50
36.6897,-119.7874,306.3,1.0,1.0,286.8,7.5,D,0,2017-12-17 19:00:00,0.1,0.115078,63
36.6917,-119.8263,308.1,1.0,1.0,290.9,5.2,D,0,2017-10-31 21:00:00,0.1,1.15078,60
36.6932,-119.8152,304.9,1.0,1.0,289.6,3.0,D,0,2017-10-31 21:00:00,0.1,1.15078,35
36.7088,-119.6666,305.2,1.9,1.3,293.6,10.2,D,0,2017-02-14 21:00:00,0.1,1.15078,59
36.7159,-119.6563,316.6,1.3,1.1,284.7,18.3,D,0,2017-02-12 21:00:00,0.1,0.57539,77
36.7746,-119.7506,334.1,1.6,1.2,314.0,26.3,D,0,2017-07-22 19:00:00,0.1,2.761872,80
36.8151,-119.934,309.7,1.0,1.0,296.8,5.7,D,0,2017-10-31 21:00:00,0.1,1.035702,51
36.8513,-119.962,302.1,2.3,1.5,284.7,16.7,D,0,2017-12-21 22:00:00,0.1,2.531716,44
36.8554,-120.0309,312.0,1.3,1.1,296.0,8.7,D,0,2017-10-03 19:00:00,0.1,1.9563259999999998,65
36.8579,-120.0446,329.9,1.3,1.1,297.5,34.0,D,0,2017-10-03 19:00:00,0.1,1.9563259999999998,85
36.8587,-120.0498,311.1,1.6,1.2,298.1,10.8,D,0,2017-10-03 21:00:00,0.1,1.380936,63
36.8595,-120.045,311.2,1.6,1.2,298.1,11.2,D,0,2017-10-03 21:00:00,0.1,1.380936,63
36.8617,-120.0392,323.9,1.0,1.0,301.7,14.9,D,0,2017-10-05 19:00:00,0.1,3.4523399999999995,77
36.8628,-119.954,319.6,1.0,1.0,291.3,13.7,D,0,2017-03-20 19:00:00,0.1,6.214212,44
36.8724,-119.96,303.7,1.9,1.3,284.1,16.7,D,0,2017-12-04 19:00:00,0.1,3.4523399999999995,57
36.8768,-119.9646,303.2,1.1,1.1,287.2,6.6,D,0,2017-12-04 21:00:00,0.1,1.6110919999999997,55
36.8807,-120.042,358.2,1.0,1.0,304.9,69.3,D,0,2017-07-26 19:00:00,0.1,5.178509999999999,99
36.8848,-120.0201,304.0,1.8,1.3,285.2,17.2,D,0,2017-12-04 19:00:00,0.1,3.4523399999999995,58
36.8862,-120.0119,300.6,1.8,1.3,280.4,12.3,D,0,2017-11-28 22:00:00,0.1,2.531716,33
36.8872,-120.0191,318.4,1.1,1.1,289.4,20.2,D,0,2017-12-04 21:00:00,0.1,1.6110919999999997,78
36.8918,-120.0181,319.7,1.3,1.1,285.3,27.2,D,0,2017-11-27 21:00:00,0.1,3.4523399999999995,60
36.8923,-120.001,304.4,1.5,1.2,286.3,12.0,D,0,2017-11-27 19:00:00,0.1,2.6467939999999994,59
36.8955,-120.0174,310.8,1.5,1.2,286.8,19.6,D,0,2017-11-27 19:00:00,0.1,2.6467939999999994,71
36.907,-119.9514,302.5,1.9,1.3,289.1,9.4,D,0,2017-03-07 19:00:00,0.1,3.3372619999999995,53
36.9154,-120.0488,324.8,2.5,1.5,292.5,77.8,D,0,2017-11-06 21:00:00,0.1,1.7261699999999998,83
36.921,-119.9751,300.3,1.5,1.2,286.3,7.7,D,0,2017-11-27 19:00:00,0.1,2.6467939999999994,34
36.9211,-120.0438,313.4,2.5,1.5,292.6,34.2,D,0,2017-11-06 21:00:00,0.1,1.7261699999999998,52
36.9241,-119.9915,313.0,1.5,1.2,287.5,22.4,D,0,2017-11-27 19:00:00,0.1,2.6467939999999994,73
36.9387,-119.9639,306.4,2.4,1.5,292.9,18.1,D,0,2017-11-06 21:00:00,0.1,1.7261699999999998,56
36.9399,-119.9608,329.2,1.0,1.0,294.9,26.0,D,0,2017-11-06 19:00:00,0.1,1.15078,86
36.9416,-119.9719,354.6,1.0,1.0,296.5,71.0,D,0,2017-11-06 19:00:00,0.1,1.15078,98
36.9488,-119.9587,307.1,1.0,1.0,290.8,5.9,D,0,2017-11-06 19:00:00,0.1,1.15078,59
36.9603,-119.9652,300.3,1.3,1.1,288.5,5.3,D,0,2017-11-17 19:00:00,0.1,4.372964,33
36.9714,-119.9574,300.0,1.1,1.1,288.3,4.6,D,0,2017-12-04 21:00:00,0.1,1.841248,21
37.0177,-119.9553,344.4,1.0,1.0,319.7,25.5,D,0,2017-06-18 21:00:00,0.1,5.178509999999999,34
37.0286,-120.0348,311.7,1.3,1.1,288.3,15.2,D,0,2017-03-06 19:00:00,0.1,1.9563259999999998,72
37.0386,-119.9673,305.5,1.9,1.4,284.0,21.1,D,0,2017-12-05 18:00:00,0.1,2.6467939999999994,62
37.0488,-120.0247,306.6,1.5,1.2,287.0,8.1,D,0,2017-03-16 19:00:00,0.1,0.8055459999999999,64
37.2523,-120.4306,316.6,1.0,1.0,299.9,10.7,D,0,2017-04-03 19:00:00,0.1,1.7261699999999998,75
37.3079,-120.3606,307.7,1.0,1.0,290.8,5.2,D,0,2017-10-21 19:00:00,0.1,1.9563259999999998,59
37.3086,-120.3729,318.5,2.5,1.5,292.6,51.0,D,0,2017-10-21 21:00:00,0.1,1.265858,77
37.3095,-120.3717,333.0,1.0,1.0,292.6,30.7,D,0,2017-10-21 19:00:00,0.1,1.9563259999999998,88
37.3167,-120.3586,327.1,1.0,1.0,293.6,22.1,D,0,2017-10-21 19:00:00,0.1,1.9563259999999998,84
37.3184,-120.3697,338.0,1.0,1.0,294.0,37.4,D,0,2017-10-21 19:00:00,0.1,1.9563259999999998,91
37.482,-120.7586,312.8,1.1,1.1,281.6,16.5,D,0,2017-12-22 19:00:00,0.1,1.380936,73
37.4958,-119.8114,324.6,1.9,1.3,309.2,25.6,D,0,2017-07-07 22:00:00,0.1,5.868977999999999,42
37.5754,-121.0203,306.3,1.1,1.1,293.9,4.2,D,0,2017-03-09 19:00:00,0.1,2.761872,42
37.5811,-121.0291,315.6,1.1,1.0,304.9,6.7,D,0,2017-03-14 21:00:00,0.1,1.6110919999999997,57
37.6297,-121.0471,316.8,1.0,1.0,290.9,13.6,D,0,2017-11-13 19:00:00,0.1,2.992028,77
37.6689,-121.4454,330.7,1.9,1.3,308.2,39.7,D,0,2017-05-27 22:00:00,0.1,7.710226,80
37.6725,-121.3694,310.5,1.6,1.2,295.7,12.8,D,0,2017-11-01 19:00:00,0.1,5.868977999999999,63
37.6742,-121.387,306.8,1.6,1.2,292.7,7.4,D,0,2017-11-01 19:00:00,0.1,5.868977999999999,38
37.7005,-121.3689,313.2,1.1,1.0,296.8,7.5,D,0,2017-10-30 19:00:00,0.1,20.714039999999997,70
37.7417,-121.4163,321.5,1.1,1.0,307.6,6.8,D,0,2017-05-17 21:00:00,0.1,11.047488,66
37.7451,-121.4041,323.0,1.1,1.0,306.9,8.3,D,0,2017-08-16 19:00:00,0.1,4.718197999999999,55
37.7458,-121.4044,324.3,1.1,1.0,307.5,8.6,D,0,2017-06-13 19:00:00,0.1,9.20624,74
37.7461,-121.4043,327.6,1.1,1.0,312.5,10.3,D,0,2017-06-29 19:00:00,0.1,17.83709,68
37.7477,-121.4163,322.4,1.1,1.0,307.2,6.1,D,0,2017-06-13 19:00:00,0.1,9.20624,64
37.7479,-121.4121,329.1,1.1,1.0,312.7,9.9,D,0,2017-07-15 19:00:00,0.1,7.0197579999999995,67
37.7484,-121.4108,324.2,1.1,1.0,307.5,9.2,D,0,2017-05-28 19:00:00,0.1,3.2221839999999995,68
37.7496,-121.4118,318.9,1.1,1.0,303.0,7.7,D,0,2017-05-12 19:00:00,0.1,20.598961999999997,60
37.7749,-121.1955,316.6,1.9,1.3,300.0,20.9,D,0,2017-09-22 19:00:00,0.1,3.3372619999999995,63
37.8043,-121.1721,300.3,1.3,1.1,288.8,4.1,D,0,2017-02-28 19:00:00,0.1,2.6467939999999994,26
38.0067,-121.2651,309.1,1.1,1.0,291.7,9.4,N,0,2017-07-02 06:00:00,0.1,2.531716,76
38.5282,-121.8484,303.9,1.3,1.1,286.8,9.8,D,0,2017-12-20 19:00:00,0.1,2.6467939999999994,57
38.536,-121.8078,310.9,1.0,1.0,299.9,4.5,D,0,2017-10-31 21:00:00,0.1,6.444367999999999,67
38.5461,-121.8477,327.3,1.1,1.1,312.4,12.7,D,0,2017-07-06 19:00:00,0.1,4.372964,46
39.0659,-121.6438,320.0,1.2,1.1,302.5,9.4,D,0,2017-09-08 19:00:00,0.1,1.6110919999999997,66
39.0704,-121.6452,318.8,1.4,1.2,299.0,17.7,D,0,2017-09-21 19:00:00,0.1,2.87695,78
39.0848,-121.6384,319.5,1.2,1.1,303.5,8.0,D,0,2017-09-08 19:00:00,0.1,1.6110919999999997,65
39.086,-121.6457,325.1,1.5,1.2,311.1,15.6,D,0,2017-08-24 22:00:00,0.1,2.6467939999999994,44
39.0964,-121.6457,317.6,2.5,1.5,306.1,22.7,D,0,2017-07-18 20:00:00,0.1,3.3372619999999995,48
39.1023,-121.6486,317.0,2.5,1.5,306.2,21.3,D,0,2017-07-18 20:00:00,0.1,3.3372619999999995,47
39.1463,-121.5542,318.9,1.0,1.0,289.3,14.2,D,0,2017-10-21 19:00:00,0.1,2.87695,79
39.1486,-121.5674,300.5,1.9,1.4,281.5,18.9,N,0,2017-10-16 07:00:00,0.1,1.265858,29
39.1522,-122.0294,312.8,1.0,1.0,290.4,10.3,D,0,2017-11-07 21:00:00,0.1,0.920624,58
39.1538,-122.0179,311.7,1.0,1.0,287.0,9.0,D,0,2017-11-07 21:00:00,0.1,0.920624,66
39.1542,-121.7674,301.5,1.3,1.1,286.5,7.3,D,0,2017-10-20 22:00:00,0.1,1.9563259999999998,44
39.1691,-121.9901,320.3,1.6,1.2,298.5,24.9,D,0,2017-09-22 19:00:00,0.1,0.920624,73
39.1725,-122.0077,316.4,1.6,1.2,300.4,17.6,D,0,2017-09-22 19:00:00,0.1,0.920624,50
39.1728,-121.9962,321.1,1.1,1.0,306.7,13.5,D,0,2017-09-22 21:00:00,0.1,1.496014,54
39.2537,-121.6776,317.8,3.3,1.7,291.5,86.0,D,0,2017-10-30 20:00:00,0.1,3.7975739999999996,78
39.2938,-121.6705,320.5,1.3,1.1,303.9,16.0,D,0,2017-10-04 22:00:00,0.1,0.8055459999999999,76
39.2986,-121.6544,319.7,1.0,1.0,301.9,8.6,D,0,2017-08-16 19:00:00,0.1,2.416638,51
39.299,-121.6768,313.0,1.1,1.0,301.2,5.7,D,0,2017-09-22 21:00:00,0.1,1.15078,70
39.3048,-121.6932,318.8,1.4,1.2,305.0,12.2,D,0,2017-09-08 21:00:00,0.1,2.761872,68
39.3079,-121.6666,304.1,1.0,1.0,290.2,4.4,D,0,2017-10-21 19:00:00,0.1,1.7261699999999998,58
39.3088,-121.6853,328.1,1.1,1.1,303.7,20.8,D,0,2017-09-08 19:00:00,0.1,1.6110919999999997,81
39.3088,-121.6631,331.3,1.0,1.0,299.8,26.5,D,0,2017-10-05 19:00:00,0.1,0.460312,86
39.3104,-121.6751,316.5,1.0,1.0,301.1,9.2,D,0,2017-10-05 19:00:00,0.1,0.460312,73
39.311,-121.6983,318.0,1.1,1.1,304.0,8.3,D,0,2017-09-08 19:00:00,0.1,1.6110919999999997,68
39.3192,-121.7031,312.5,1.7,1.3,297.1,11.9,D,0,2017-09-30 19:00:00,0.1,2.6467939999999994,59
39.3229,-121.69,310.6,2.7,1.6,297.2,23.0,D,0,2017-09-19 21:00:00,0.1,1.496014,58
39.323,-121.684,330.6,2.0,1.4,298.5,63.4,D,0,2017-09-13 20:00:00,0.1,9.20624,84
39.3253,-121.6931,337.2,1.0,1.0,304.1,30.1,D,0,2017-09-13 21:00:00,0.1,8.976083999999998,88
39.3255,-121.6766,329.0,2.0,1.4,299.1,58.1,D,0,2017-09-13 20:00:00,0.1,9.20624,82
39.327,-121.6816,333.2,1.0,1.0,303.9,24.0,D,0,2017-09-13 21:00:00,0.1,8.976083999999998,85
39.3273,-121.678,320.4,1.0,1.0,299.1,11.6,D,0,2017-09-19 19:00:00,0.1,0.460312,78
39.3289,-121.69,324.4,1.0,1.0,298.7,16.0,D,0,2017-09-19 19:00:00,0.1,0.460312,81
39.3303,-121.6987,314.1,2.0,1.4,298.4,16.6,D,0,2017-09-13 20:00:00,0.1,9.20624,61
39.3307,-121.7015,310.8,1.7,1.3,298.2,9.5,D,0,2017-09-30 19:00:00,0.1,2.6467939999999994,40
39.3312,-121.7333,340.6,1.0,1.0,306.7,36.9,D,0,2017-10-06 21:00:00,0.1,2.761872,90
39.3328,-121.7216,352.1,1.0,1.0,307.1,59.7,D,0,2017-10-06 21:00:00,0.1,2.761872,96
39.3375,-121.6867,316.6,1.0,1.0,305.8,4.7,D,0,2017-10-06 21:00:00,0.1,2.761872,24
39.338,-121.6881,319.0,1.0,1.0,298.6,9.7,D,0,2017-09-19 19:00:00,0.1,0.460312,50
39.342,-121.6799,335.4,1.1,1.0,312.1,22.9,D,0,2017-08-10 21:00:00,0.1,1.7261699999999998,84
39.3465,-121.6887,336.9,1.0,1.0,306.9,29.5,D,0,2017-10-06 21:00:00,0.1,2.761872,88
39.3469,-121.6889,317.3,3.0,1.6,302.6,39.1,D,0,2017-08-10 20:00:00,0.1,0.8055459999999999,60
39.3473,-121.6956,315.4,3.0,1.6,302.6,30.0,D,0,2017-08-10 20:00:00,0.1,0.8055459999999999,34
39.3481,-121.677,325.2,1.0,1.0,305.6,14.0,D,0,2017-10-06 21:00:00,0.1,2.761872,78
39.4593,-122.2318,324.5,1.0,1.0,278.3,24.7,D,0,2017-12-18 21:00:00,0.1,2.992028,72
39.4682,-122.2341,308.5,1.0,1.0,278.8,9.0,D,0,2017-12-18 21:00:00,0.1,2.992028,39
39.4816,-122.1579,314.9,1.8,1.3,296.8,24.6,D,0,2017-10-31 20:00:00,0.1,2.30156,75
39.4859,-122.1784,319.6,1.8,1.3,295.6,33.0,D,0,2017-10-31 20:00:00,0.1,2.30156,79
39.4862,-122.159,335.1,1.2,1.1,297.5,47.7,D,0,2017-12-07 22:00:00,0.1,4.948353999999999,89
39.4989,-122.1928,303.0,1.2,1.1,289.7,5.6,D,0,2017-11-02 19:00:00,0.1,9.091161999999999,54
39.4994,-122.2038,314.3,1.0,1.0,294.3,6.8,D,0,2017-04-26 19:00:00,0.1,6.904679999999999,60
39.5033,-122.2061,303.1,1.3,1.1,289.1,7.7,D,0,2017-12-20 21:00:00,0.1,7.595147999999999,55
39.5054,-122.1787,358.1,1.1,1.0,305.5,80.0,D,0,2017-04-20 21:00:00,0.1,3.7975739999999996,99
39.5059,-122.2152,312.4,1.8,1.3,296.9,17.2,D,0,2017-10-31 20:00:00,0.1,2.30156,61
39.507,-122.1663,354.9,1.1,1.0,306.6,71.1,D,0,2017-04-20 21:00:00,0.1,3.7975739999999996,98
39.5101,-122.2356,307.3,1.8,1.3,296.9,9.7,D,0,2017-10-31 20:00:00,0.1,2.30156,62
