Latitude_fireFile,Longitude_fireFile,brightness,scan,track,bright_t31,frp,daynight,type,date_Time_fireFile,Sample Measurement,Units of Measure,MDL,Chance_of_fire
37.6769,-119.7105,372.6,1,1,299.5,124.1,N,0,8/6/2018 6:00,10.3,Knots,0.1,100
37.6769,-119.7105,372.6,1,1,299.5,124.1,N,0,8/6/2018 6:00,57,Degrees Compass,0.1,100
37.6752,-119.7218,341.3,1,1,295.3,44.2,N,0,8/6/2018 6:00,10.3,Knots,0.1,100
37.6752,-119.7218,341.3,1,1,295.3,44.2,N,0,8/6/2018 6:00,57,Degrees Compass,0.1,100
37.6735,-119.7331,310,1,1,293,8.5,N,0,8/6/2018 6:00,10.3,Knots,0.1,47
37.6735,-119.7331,310,1,1,293,8.5,N,0,8/6/2018 6:00,57,Degrees Compass,0.1,47
37.7123,-119.7191,308.7,1,1,292.4,9.2,N,0,8/6/2018 6:00,10.3,Knots,0.1,75
37.7123,-119.7191,308.7,1,1,292.4,9.2,N,0,8/6/2018 6:00,57,Degrees Compass,0.1,75
37.7107,-119.7303,317.1,1,1,292,15.8,N,0,8/6/2018 6:00,10.3,Knots,0.1,94
37.7107,-119.7303,317.1,1,1,292,15.8,N,0,8/6/2018 6:00,57,Degrees Compass,0.1,94
37.6522,-119.6864,340.3,1,1,289.6,44.4,N,0,8/6/2018 6:00,10.3,Knots,0.1,100
37.6522,-119.6864,340.3,1,1,289.6,44.4,N,0,8/6/2018 6:00,57,Degrees Compass,0.1,100
37.7119,-119.7193,302.8,1.3,1.1,290.3,9.5,N,0,8/6/2018 10:00,8.2,Knots,0.1,51
37.7119,-119.7193,302.8,1.3,1.1,290.3,9.5,N,0,8/6/2018 10:00,218,Degrees Compass,0.1,51
37.6883,-119.7038,320.6,1.3,1.1,288.6,26.9,N,0,8/6/2018 10:00,8.2,Knots,0.1,100
37.6883,-119.7038,320.6,1.3,1.1,288.6,26.9,N,0,8/6/2018 10:00,218,Degrees Compass,0.1,100
37.6859,-119.6907,304.8,1.3,1.1,286.9,10.3,N,0,8/6/2018 10:00,8.2,Knots,0.1,30
37.6859,-119.6907,304.8,1.3,1.1,286.9,10.3,N,0,8/6/2018 10:00,218,Degrees Compass,0.1,30
37.6807,-119.7195,324.7,1.3,1.1,291.8,32.4,N,0,8/6/2018 10:00,8.2,Knots,0.1,100
37.6807,-119.7195,324.7,1.3,1.1,291.8,32.4,N,0,8/6/2018 10:00,218,Degrees Compass,0.1,100
37.6784,-119.7072,341.6,1.3,1.1,294.7,66.8,N,0,8/6/2018 10:00,8.2,Knots,0.1,100
37.6784,-119.7072,341.6,1.3,1.1,294.7,66.8,N,0,8/6/2018 10:00,218,Degrees Compass,0.1,100
37.6539,-119.6867,318.6,1.3,1.1,287.3,26,N,0,8/6/2018 10:00,8.2,Knots,0.1,97
37.6539,-119.6867,318.6,1.3,1.1,287.3,26,N,0,8/6/2018 10:00,218,Degrees Compass,0.1,97
37.6514,-119.673,300.3,1.3,1.1,285.5,8,N,0,8/6/2018 10:00,8.2,Knots,0.1,11
37.6514,-119.673,300.3,1.3,1.1,285.5,8,N,0,8/6/2018 10:00,218,Degrees Compass,0.1,11
37.682,-119.7265,323.1,3.7,1.8,299.2,115.7,D,0,8/6/2018 20:00,4.3,Knots,0.1,73
37.682,-119.7265,323.1,3.7,1.8,299.2,115.7,D,0,8/6/2018 20:00,65,Degrees Compass,0.1,73
37.6747,-119.6976,322.1,3.7,1.8,295.8,111.7,D,0,8/6/2018 20:00,4.3,Knots,0.1,72
37.6747,-119.6976,322.1,3.7,1.8,295.8,111.7,D,0,8/6/2018 20:00,65,Degrees Compass,0.1,72
37.6703,-119.7163,353.3,1.1,1.1,307.8,71.6,D,0,8/6/2018 21:00,7.8,Knots,0.1,96
37.6703,-119.7163,353.3,1.1,1.1,307.8,71.6,D,0,8/6/2018 21:00,64,Degrees Compass,0.1,96
37.6688,-119.7283,333.9,1.1,1.1,308,27.6,D,0,8/6/2018 21:00,7.8,Knots,0.1,72
37.6688,-119.7283,333.9,1.1,1.1,308,27.6,D,0,8/6/2018 21:00,64,Degrees Compass,0.1,72
37.6811,-119.7059,337.7,1.1,1.1,298.1,37.5,D,0,8/6/2018 21:00,7.8,Knots,0.1,81
37.6811,-119.7059,337.7,1.1,1.1,298.1,37.5,D,0,8/6/2018 21:00,64,Degrees Compass,0.1,81
37.6797,-119.7175,352.9,1.1,1.1,302.5,69.9,D,0,8/6/2018 21:00,7.8,Knots,0.1,95
37.6797,-119.7175,352.9,1.1,1.1,302.5,69.9,D,0,8/6/2018 21:00,64,Degrees Compass,0.1,95
37.6784,-119.729,328.5,1.1,1.1,302,19.2,D,0,8/6/2018 21:00,7.8,Knots,0.1,63
37.6784,-119.729,328.5,1.1,1.1,302,19.2,D,0,8/6/2018 21:00,64,Degrees Compass,0.1,63
37.6838,-119.7157,334.9,3.1,1.7,292.1,191.3,N,0,8/7/2018 7:00,4.1,Knots,0.1,100
37.6838,-119.7157,334.9,3.1,1.7,292.1,191.3,N,0,8/7/2018 7:00,59,Degrees Compass,0.1,100
37.6818,-119.7196,331.5,3.1,1.7,292.8,166.2,N,0,8/7/2018 7:00,4.1,Knots,0.1,100
37.6818,-119.7196,331.5,3.1,1.7,292.8,166.2,N,0,8/7/2018 7:00,59,Degrees Compass,0.1,100
37.6821,-119.7446,313.7,3.1,1.7,292.6,65.8,N,0,8/7/2018 7:00,4.1,Knots,0.1,88
37.6821,-119.7446,313.7,3.1,1.7,292.6,65.8,N,0,8/7/2018 7:00,59,Degrees Compass,0.1,88
37.6804,-119.7479,303.7,3.1,1.7,292.8,29.2,N,0,8/7/2018 7:00,4.1,Knots,0.1,56
37.6804,-119.7479,303.7,3.1,1.7,292.8,29.2,N,0,8/7/2018 7:00,59,Degrees Compass,0.1,56
37.6849,-119.7011,304.2,2.9,1.6,290,34,N,0,8/7/2018 9:00,8.2,Knots,0.1,57
37.6849,-119.7011,304.2,2.9,1.6,290,34,N,0,8/7/2018 9:00,225,Degrees Compass,0.1,57
37.7307,-119.7217,302.2,2.9,1.6,287.9,30,N,0,8/7/2018 9:00,8.2,Knots,0.1,48
37.7307,-119.7217,302.2,2.9,1.6,287.9,30,N,0,8/7/2018 9:00,225,Degrees Compass,0.1,48
37.7287,-119.6975,303.3,2.9,1.6,289.2,29.9,N,0,8/7/2018 9:00,8.2,Knots,0.1,43
37.7287,-119.6975,303.3,2.9,1.6,289.2,29.9,N,0,8/7/2018 9:00,225,Degrees Compass,0.1,43
37.7133,-119.7198,324.5,1.1,1,303.6,15.4,D,0,8/7/2018 19:00,6,Knots,0.1,43
37.7133,-119.7198,324.5,1.1,1,303.6,15.4,D,0,8/7/2018 19:00,209,Degrees Compass,0.1,43
37.6856,-119.7256,357,1.1,1,305.3,76.2,D,0,8/7/2018 19:00,6,Knots,0.1,98
37.6856,-119.7256,357,1.1,1,305.3,76.2,D,0,8/7/2018 19:00,209,Degrees Compass,0.1,98
37.6838,-119.7123,383.4,1.1,1,306.3,177.4,D,0,8/7/2018 19:00,6,Knots,0.1,100
37.6838,-119.7123,383.4,1.1,1,306.3,177.4,D,0,8/7/2018 19:00,209,Degrees Compass,0.1,100
37.6763,-119.727,342.7,1.1,1,306,41.6,D,0,8/7/2018 19:00,6,Knots,0.1,89
37.6763,-119.727,342.7,1.1,1,306,41.6,D,0,8/7/2018 19:00,209,Degrees Compass,0.1,89
37.6746,-119.714,343.2,1.1,1,306.4,44.3,D,0,8/7/2018 19:00,6,Knots,0.1,89
37.6746,-119.714,343.2,1.1,1,306.4,44.3,D,0,8/7/2018 19:00,209,Degrees Compass,0.1,89
37.6781,-119.7151,327.4,1.2,1.1,294.6,34,N,0,8/8/2018 6:00,8.9,Knots,0.1,100
37.6781,-119.7151,327.4,1.2,1.1,294.6,34,N,0,8/8/2018 6:00,60,Degrees Compass,0.1,100
37.6755,-119.7303,305.7,1.2,1.1,294,7.9,N,0,8/8/2018 6:00,8.9,Knots,0.1,51
37.6755,-119.7303,305.7,1.2,1.1,294,7.9,N,0,8/8/2018 6:00,60,Degrees Compass,0.1,51
37.6876,-119.719,325.3,1.2,1.1,293,30.4,N,0,8/8/2018 6:00,8.9,Knots,0.1,100
37.6876,-119.719,325.3,1.2,1.1,293,30.4,N,0,8/8/2018 6:00,60,Degrees Compass,0.1,100
37.6904,-119.712,347,1,1,293.7,57.5,N,0,8/8/2018 10:00,7.6,Knots,0.1,100
37.6904,-119.712,347,1,1,293.7,57.5,N,0,8/8/2018 10:00,213,Degrees Compass,0.1,100
37.6886,-119.701,314.9,1,1,289.5,13.8,N,0,8/8/2018 10:00,7.6,Knots,0.1,90
37.6886,-119.701,314.9,1,1,289.5,13.8,N,0,8/8/2018 10:00,213,Degrees Compass,0.1,90
37.6831,-119.7251,317.4,1,1,294.1,15.7,N,0,8/8/2018 10:00,7.6,Knots,0.1,95
37.6831,-119.7251,317.4,1,1,294.1,15.7,N,0,8/8/2018 10:00,213,Degrees Compass,0.1,95
37.6814,-119.7143,338.1,1,1,295.2,41.6,N,0,8/8/2018 10:00,7.6,Knots,0.1,100
37.6814,-119.7143,338.1,1,1,295.2,41.6,N,0,8/8/2018 10:00,213,Degrees Compass,0.1,100
37.6797,-119.7033,302.5,1,1,290.1,5.4,N,0,8/8/2018 10:00,7.6,Knots,0.1,42
37.6797,-119.7033,302.5,1,1,290.1,5.4,N,0,8/8/2018 10:00,213,Degrees Compass,0.1,42
37.7189,-119.7166,315.1,1,1,292.7,14.7,N,0,8/8/2018 10:00,7.6,Knots,0.1,91
37.7189,-119.7166,315.1,1,1,292.7,14.7,N,0,8/8/2018 10:00,213,Degrees Compass,0.1,91
37.6841,-119.719,351.2,2.4,1.5,306,203.3,D,0,8/8/2018 19:00,7.2,Knots,0.1,95
37.6841,-119.719,351.2,2.4,1.5,306,203.3,D,0,8/8/2018 19:00,206,Degrees Compass,0.1,95
37.6797,-119.6995,324.3,2.4,1.5,301.5,56.1,D,0,8/8/2018 19:00,7.2,Knots,0.1,55
37.6797,-119.6995,324.3,2.4,1.5,301.5,56.1,D,0,8/8/2018 19:00,206,Degrees Compass,0.1,55
37.6777,-119.7181,372.4,1,1,316.5,109.5,D,0,8/8/2018 21:00,7.2,Knots,0.1,100
37.6777,-119.7181,372.4,1,1,316.5,109.5,D,0,8/8/2018 21:00,67,Degrees Compass,0.1,100
37.6903,-119.6974,305.3,2,1.4,290.6,16.9,N,0,8/9/2018 7:00,5,Knots,0.1,46
37.6903,-119.6974,305.3,2,1.4,290.6,16.9,N,0,8/9/2018 7:00,69,Degrees Compass,0.1,46
37.6888,-119.7157,337.7,2,1.4,294.2,108.8,N,0,8/9/2018 7:00,5,Knots,0.1,100
37.6888,-119.7157,337.7,2,1.4,294.2,108.8,N,0,8/9/2018 7:00,69,Degrees Compass,0.1,100
37.6872,-119.7361,308.9,2,1.4,293.4,21.9,N,0,8/9/2018 7:00,5,Knots,0.1,75
37.6872,-119.7361,308.9,2,1.4,293.4,21.9,N,0,8/9/2018 7:00,69,Degrees Compass,0.1,75
37.6868,-119.7089,319.4,3.6,1.8,292.1,118.6,N,0,8/9/2018 11:00,8.4,Knots,0.1,99
37.6868,-119.7089,319.4,3.6,1.8,292.1,118.6,N,0,8/9/2018 11:00,222,Degrees Compass,0.1,99
37.6896,-119.7244,336.2,1.5,1.2,306.9,45.8,D,0,8/9/2018 19:00,5.6,Knots,0.1,76
37.6896,-119.7244,336.2,1.5,1.2,306.9,45.8,D,0,8/9/2018 19:00,213,Degrees Compass,0.1,76
37.6826,-119.7161,331.7,3.1,1.7,304.4,107.3,D,0,8/9/2018 22:00,6.8,Knots,0.1,64
37.6826,-119.7161,331.7,3.1,1.7,304.4,107.3,D,0,8/9/2018 22:00,70,Degrees Compass,0.1,64
37.6822,-119.7225,331.5,3.1,1.7,305.6,102,D,0,8/9/2018 22:00,6.8,Knots,0.1,58
37.6822,-119.7225,331.5,3.1,1.7,305.6,102,D,0,8/9/2018 22:00,70,Degrees Compass,0.1,58
37.681,-119.7443,325.6,3.1,1.7,310,60,D,0,8/9/2018 22:00,6.8,Knots,0.1,37
37.681,-119.7443,325.6,3.1,1.7,310,60,D,0,8/9/2018 22:00,70,Degrees Compass,0.1,37
37.6895,-119.6946,315.1,1.8,1.3,292,30.1,N,0,8/10/2018 6:00,8.2,Knots,0.1,91
37.6895,-119.6946,315.1,1.8,1.3,292,30.1,N,0,8/10/2018 6:00,57,Degrees Compass,0.1,91
37.6847,-119.7184,327.3,1.8,1.3,294.8,58,N,0,8/10/2018 6:00,8.2,Knots,0.1,100
37.6847,-119.7184,327.3,1.8,1.3,294.8,58,N,0,8/10/2018 6:00,57,Degrees Compass,0.1,100
37.701,-119.6977,305.1,1.8,1.3,291.3,13.6,N,0,8/10/2018 6:00,8.2,Knots,0.1,55
37.701,-119.6977,305.1,1.8,1.3,291.3,13.6,N,0,8/10/2018 6:00,57,Degrees Compass,0.1,55
37.6958,-119.7235,310.5,1.8,1.3,293.8,21.5,N,0,8/10/2018 6:00,8.2,Knots,0.1,80
37.6958,-119.7235,310.5,1.8,1.3,293.8,21.5,N,0,8/10/2018 6:00,57,Degrees Compass,0.1,80
37.6975,-119.7183,339.9,1.1,1,294.8,47,N,0,8/10/2018 10:00,8.4,Knots,0.1,100
37.6975,-119.7183,339.9,1.1,1,294.8,47,N,0,8/10/2018 10:00,213,Degrees Compass,0.1,100
37.6957,-119.7049,398.1,1.1,1,304.8,269.9,N,0,8/10/2018 10:00,8.4,Knots,0.1,100
37.6957,-119.7049,398.1,1.1,1,304.8,269.9,N,0,8/10/2018 10:00,213,Degrees Compass,0.1,100
37.6882,-119.72,318.5,1.1,1,294.6,16.6,N,0,8/10/2018 10:00,8.4,Knots,0.1,87
37.6882,-119.72,318.5,1.1,1,294.6,16.6,N,0,8/10/2018 10:00,213,Degrees Compass,0.1,87
37.6865,-119.7068,344.5,1.1,1,294.8,56.3,N,0,8/10/2018 10:00,8.4,Knots,0.1,100
37.6865,-119.7068,344.5,1.1,1,294.8,56.3,N,0,8/10/2018 10:00,213,Degrees Compass,0.1,100
37.6848,-119.6942,307.3,1.1,1,290,8,N,0,8/10/2018 10:00,8.4,Knots,0.1,21
37.6848,-119.6942,307.3,1.1,1,290,8,N,0,8/10/2018 10:00,213,Degrees Compass,0.1,21
37.6964,-119.7137,361.3,1.6,1.2,308,153,D,0,8/10/2018 19:00,6.2,Knots,0.1,100
37.6964,-119.7137,361.3,1.6,1.2,308,153,D,0,8/10/2018 19:00,216,Degrees Compass,0.1,100
37.6936,-119.6996,326.5,1.6,1.2,300.8,32.3,D,0,8/10/2018 19:00,6.2,Knots,0.1,47
37.6936,-119.6996,326.5,1.6,1.2,300.8,32.3,D,0,8/10/2018 19:00,216,Degrees Compass,0.1,47
37.6856,-119.7172,347.7,1.6,1.2,306.6,89.8,D,0,8/10/2018 19:00,6.2,Knots,0.1,92
37.6856,-119.7172,347.7,1.6,1.2,306.6,89.8,D,0,8/10/2018 19:00,216,Degrees Compass,0.1,92
37.6844,-119.708,355.7,1.2,1.1,308.3,81.1,D,0,8/10/2018 21:00,3.5,Knots,0.1,97
37.6844,-119.708,355.7,1.2,1.1,308.3,81.1,D,0,8/10/2018 21:00,213,Degrees Compass,0.1,97
37.6817,-119.7234,350.5,1.2,1.1,311.3,62.5,D,0,8/10/2018 21:00,3.5,Knots,0.1,94
37.6817,-119.7234,350.5,1.2,1.1,311.3,62.5,D,0,8/10/2018 21:00,213,Degrees Compass,0.1,94
37.6853,-119.716,362.2,1.2,1.1,313,105.6,D,0,8/10/2018 21:00,3.5,Knots,0.1,100
37.6853,-119.716,362.2,1.2,1.1,313,105.6,D,0,8/10/2018 21:00,213,Degrees Compass,0.1,100
37.6948,-119.7198,349.1,1.2,1.1,309.8,62.8,D,0,8/10/2018 21:00,3.5,Knots,0.1,88
37.6948,-119.7198,349.1,1.2,1.1,309.8,62.8,D,0,8/10/2018 21:00,213,Degrees Compass,0.1,88
37.7109,-119.7095,330.5,2.4,1.5,288.3,103.9,N,0,8/11/2018 11:00,10.5,Knots,0.1,100
37.7109,-119.7095,330.5,2.4,1.5,288.3,103.9,N,0,8/11/2018 11:00,221,Degrees Compass,0.1,100
37.7063,-119.6895,307.1,2.4,1.5,282.6,28,N,0,8/11/2018 11:00,10.5,Knots,0.1,24
37.7063,-119.6895,307.1,2.4,1.5,282.6,28,N,0,8/11/2018 11:00,221,Degrees Compass,0.1,24
37.6978,-119.7132,320.5,2.4,1.5,286.9,60.4,N,0,8/11/2018 11:00,10.5,Knots,0.1,0
37.6978,-119.7132,320.5,2.4,1.5,286.9,60.4,N,0,8/11/2018 11:00,221,Degrees Compass,0.1,0
37.7157,-119.7146,319.8,2.4,1.5,285.7,61.1,N,0,8/11/2018 11:00,10.5,Knots,0.1,69
37.7157,-119.7146,319.8,2.4,1.5,285.7,61.1,N,0,8/11/2018 11:00,221,Degrees Compass,0.1,69
37.7108,-119.6924,319.5,2.4,1.5,286.8,60.8,N,0,8/11/2018 11:00,10.5,Knots,0.1,71
37.7108,-119.6924,319.5,2.4,1.5,286.8,60.8,N,0,8/11/2018 11:00,221,Degrees Compass,0.1,71
37.7027,-119.7185,305.9,2.4,1.5,283.3,27.1,N,0,8/11/2018 11:00,10.5,Knots,0.1,26
37.7027,-119.7185,305.9,2.4,1.5,283.3,27.1,N,0,8/11/2018 11:00,221,Degrees Compass,0.1,26
37.6984,-119.699,302.7,2.4,1.5,283,20.6,N,0,8/11/2018 11:00,10.5,Knots,0.1,6
37.6984,-119.699,302.7,2.4,1.5,283,20.6,N,0,8/11/2018 11:00,221,Degrees Compass,0.1,6
37.6897,-119.7224,304.3,2.4,1.5,280.8,24.8,N,0,8/11/2018 11:00,10.5,Knots,0.1,22
37.6897,-119.7224,304.3,2.4,1.5,280.8,24.8,N,0,8/11/2018 11:00,221,Degrees Compass,0.1,22
37.6949,-119.7032,300.1,1.5,1.2,290.1,7.2,N,0,8/12/2018 10:00,9.9,Knots,0.1,9
37.6949,-119.7032,300.1,1.5,1.2,290.1,7.2,N,0,8/12/2018 10:00,233,Degrees Compass,0.1,9
37.6917,-119.7112,301.8,1.5,1.2,291.3,9.2,N,0,8/12/2018 10:00,9.9,Knots,0.1,35
37.6917,-119.7112,301.8,1.5,1.2,291.3,9.2,N,0,8/12/2018 10:00,233,Degrees Compass,0.1,35
37.696,-119.7145,343.6,1.1,1.1,305.2,44.5,D,0,8/12/2018 19:00,6.6,Knots,0.1,85
37.696,-119.7145,343.6,1.1,1.1,305.2,44.5,D,0,8/12/2018 19:00,191,Degrees Compass,0.1,85
37.6913,-119.7213,324.5,1.1,1.1,304.8,14.9,D,0,8/12/2018 19:00,6.6,Knots,0.1,52
37.6913,-119.7213,324.5,1.1,1.1,304.8,14.9,D,0,8/12/2018 19:00,191,Degrees Compass,0.1,52
37.6957,-119.7223,310.4,1,1,293.7,9.9,N,0,8/13/2018 6:00,7.8,Knots,0.1,80
37.6957,-119.7223,310.4,1,1,293.7,9.9,N,0,8/13/2018 6:00,52,Degrees Compass,0.1,80
37.7062,-119.7132,318.5,1,1,293.5,16.4,N,0,8/13/2018 6:00,7.8,Knots,0.1,97
37.7062,-119.7132,318.5,1,1,293.5,16.4,N,0,8/13/2018 6:00,52,Degrees Compass,0.1,97
37.7047,-119.7243,316.7,1,1,293.2,15,N,0,8/13/2018 6:00,7.8,Knots,0.1,94
37.7047,-119.7243,316.7,1,1,293.2,15,N,0,8/13/2018 6:00,52,Degrees Compass,0.1,94
37.7104,-119.7152,309.9,1.5,1.2,292.2,19.2,N,0,8/13/2018 10:00,9.9,Knots,0.1,79
37.7104,-119.7152,309.9,1.5,1.2,292.2,19.2,N,0,8/13/2018 10:00,215,Degrees Compass,0.1,79
37.7108,-119.7348,313.1,4.5,2,299.1,62.7,D,0,8/13/2018 20:00,2.9,Knots,0.1,10
37.7108,-119.7348,313.1,4.5,2,299.1,62.7,D,0,8/13/2018 20:00,199,Degrees Compass,0.1,10
37.7049,-119.7172,351,1.3,1.1,308.7,76,D,0,8/13/2018 21:00,1.2,Knots,0.1,94
37.7049,-119.7172,351,1.3,1.1,308.7,76,D,0,8/13/2018 21:00,80,Degrees Compass,0.1,94
37.7033,-119.7321,333.2,1.3,1.1,311.8,26.1,D,0,8/13/2018 21:00,1.2,Knots,0.1,51
37.7033,-119.7321,333.2,1.3,1.1,311.8,26.1,D,0,8/13/2018 21:00,80,Degrees Compass,0.1,51
37.7491,-121.409,326.8,1.1,1,314.6,10.7,D,2,8/19/2018 19:00,2.2,Knots,0.1,54
37.7491,-121.409,326.8,1.1,1,314.6,10.7,D,2,8/19/2018 19:00,300.7,Degrees Compass,0.1,54
34.0926,-117.535,307.5,1,1,294.1,6.5,N,2,8/22/2018 6:00,1.7,Knots,0.1,72
34.0926,-117.535,307.5,1,1,294.1,6.5,N,2,8/22/2018 6:00,161,Degrees Compass,1,72
34.0926,-117.535,307.5,1,1,294.1,6.5,N,2,8/22/2018 6:00,0.8,Knots,0.1,72
34.0926,-117.535,307.5,1,1,294.1,6.5,N,2,8/22/2018 6:00,123,Degrees Compass,1,72
32.7494,-115.4821,332.3,1,1,312.1,11.9,D,0,8/25/2018 19:00,6.7,Knots,0.1,60
32.7494,-115.4821,332.3,1,1,312.1,11.9,D,0,8/25/2018 19:00,141,Degrees Compass,0.1,60
36.0468,-119.1442,318.3,1,1,303,6.2,D,0,8/30/2018 19:00,3.3,Knots,0.1,39
36.0468,-119.1442,318.3,1,1,303,6.2,D,0,8/30/2018 19:00,292.6,Degrees Compass,0.1,39
36.5702,-119.495,317.5,1,1,293,7,D,0,8/30/2018 19:00,4.3,Knots,0.1,54
36.5702,-119.495,317.5,1,1,293,7,D,0,8/30/2018 19:00,288.1,Degrees Compass,0.1,54
36.5639,-119.5219,328.6,2.9,1.6,299.4,76.6,D,0,8/30/2018 20:00,3.7,Knots,0.1,77
36.5639,-119.5219,328.6,2.9,1.6,299.4,76.6,D,0,8/30/2018 20:00,308.9,Degrees Compass,0.1,77
36.5651,-119.5266,331.5,2.9,1.6,299.4,93.7,D,0,8/30/2018 20:00,3.7,Knots,0.1,82
36.5651,-119.5266,331.5,2.9,1.6,299.4,93.7,D,0,8/30/2018 20:00,308.9,Degrees Compass,0.1,82
34.0925,-117.5365,304.5,1,1,292.6,5.5,N,2,8/31/2018 6:00,1,Knots,0.1,60
34.0925,-117.5365,304.5,1,1,292.6,5.5,N,2,8/31/2018 6:00,168,Degrees Compass,1,60
34.0925,-117.5365,304.5,1,1,292.6,5.5,N,2,8/31/2018 6:00,0.9,Knots,0.1,60
34.0925,-117.5365,304.5,1,1,292.6,5.5,N,2,8/31/2018 6:00,68,Degrees Compass,1,60
36.5618,-119.5059,351.3,1.2,1.1,305.8,69.3,D,0,9/1/2018 19:00,1.6,Knots,0.1,95
36.5618,-119.5059,351.3,1.2,1.1,305.8,69.3,D,0,9/1/2018 19:00,257.9,Degrees Compass,0.1,95
36.5521,-119.5076,326.8,1.2,1.1,305,17.4,D,0,9/1/2018 19:00,1.6,Knots,0.1,72
36.5521,-119.5076,326.8,1.2,1.1,305,17.4,D,0,9/1/2018 19:00,257.9,Degrees Compass,0.1,72
36.6115,-119.4925,327.3,2.1,1.4,307.1,41.2,D,0,9/2/2018 19:00,3.9,Knots,0.1,72
36.6115,-119.4925,327.3,2.1,1.4,307.1,41.2,D,0,9/2/2018 19:00,299,Degrees Compass,0.1,72
36.6046,-119.4966,327.9,1.1,1,311.4,10.8,D,0,9/2/2018 21:00,0.9,Knots,0.1,51
36.6046,-119.4966,327.9,1.1,1,311.4,10.8,D,0,9/2/2018 21:00,145.5,Degrees Compass,0.1,51
34.0909,-117.5341,304.8,1,1,293,5.6,N,2,9/7/2018 6:00,1.3,Knots,0.1,62
34.0909,-117.5341,304.8,1,1,293,5.6,N,2,9/7/2018 6:00,170,Degrees Compass,1,62
34.0909,-117.5341,304.8,1,1,293,5.6,N,2,9/7/2018 6:00,0.4,Knots,0.1,62
34.0909,-117.5341,304.8,1,1,293,5.6,N,2,9/7/2018 6:00,108,Degrees Compass,1,62
36.5523,-119.4997,323.2,1,1,309.1,9.3,D,0,9/8/2018 19:00,3.8,Knots,0.1,55
36.5523,-119.4997,323.2,1,1,309.1,9.3,D,0,9/8/2018 19:00,320.8,Degrees Compass,0.1,55
36.6049,-119.5006,320.6,2.6,1.6,308.8,32.5,D,0,9/9/2018 19:00,4.5,Knots,0.1,56
36.6049,-119.5006,320.6,2.6,1.6,308.8,32.5,D,0,9/9/2018 19:00,322.1,Degrees Compass,0.1,56
36.6024,-119.4974,326.2,1,1,313.8,8.4,D,0,9/9/2018 21:00,3.6,Knots,0.1,39
36.6024,-119.4974,326.2,1,1,313.8,8.4,D,0,9/9/2018 21:00,308.4,Degrees Compass,0.1,39
33.2452,-115.4846,352.3,1.2,1.1,319.4,56.5,D,0,9/12/2018 18:00,15.4,Knots,0.1,89
33.2452,-115.4846,352.3,1.2,1.1,319.4,56.5,D,0,9/12/2018 18:00,253.6,Degrees Compass,0.1,89
39.3456,-121.6927,330.3,1,1,301.4,21.7,D,0,9/13/2018 19:00,2.9,Knots,0.1,85
39.3456,-121.6927,330.3,1,1,301.4,21.7,D,0,9/13/2018 19:00,158,Degrees Compass,0.1,85
39.344,-121.6813,321,1,1,301.8,10.9,D,2,9/13/2018 19:00,2.9,Knots,0.1,77
39.344,-121.6813,321,1,1,301.8,10.9,D,2,9/13/2018 19:00,158,Degrees Compass,0.1,77
36.5508,-119.5393,350.1,1.2,1.1,305.1,65.4,D,0,9/13/2018 19:00,2.9,Knots,0.1,95
36.5508,-119.5393,350.1,1.2,1.1,305.1,65.4,D,0,9/13/2018 19:00,299,Degrees Compass,0.1,95
34.0954,-117.5349,304,1.1,1,291.9,6.5,N,2,9/14/2018 6:00,1.7,Knots,0.1,58
34.0954,-117.5349,304,1.1,1,291.9,6.5,N,2,9/14/2018 6:00,37,Degrees Compass,1,58
34.0954,-117.5349,304,1.1,1,291.9,6.5,N,2,9/14/2018 6:00,1.6,Knots,0.1,58
34.0954,-117.5349,304,1.1,1,291.9,6.5,N,2,9/14/2018 6:00,9,Degrees Compass,1,58
39.2915,-121.6626,322.5,1.1,1.1,306.6,11,D,0,9/14/2018 21:00,1.3,Knots,0.1,63
39.2915,-121.6626,322.5,1.1,1.1,306.6,11,D,0,9/14/2018 21:00,99,Degrees Compass,0.1,63
39.3009,-121.6645,322.1,1.1,1.1,307.1,11,D,0,9/14/2018 21:00,1.3,Knots,0.1,70
39.3009,-121.6645,322.1,1.1,1.1,307.1,11,D,0,9/14/2018 21:00,99,Degrees Compass,0.1,70
36.6056,-119.4968,337,1,1,305.1,29,D,0,9/15/2018 19:00,5.9,Knots,0.1,86
36.6056,-119.4968,337,1,1,305.1,29,D,0,9/15/2018 19:00,331.3,Degrees Compass,0.1,86
36.6072,-119.5078,327.9,1,1,307,16.8,D,0,9/15/2018 19:00,5.9,Knots,0.1,78
36.6072,-119.5078,327.9,1,1,307,16.8,D,0,9/15/2018 19:00,331.3,Degrees Compass,0.1,78
39.2969,-121.6627,314.2,1.2,1.1,300.9,6.9,D,0,9/15/2018 19:00,3,Knots,0.1,32
39.2969,-121.6627,314.2,1.2,1.1,300.9,6.9,D,0,9/15/2018 19:00,155,Degrees Compass,0.1,32
39.3065,-121.6608,324.2,1.2,1.1,299.8,19.5,D,0,9/15/2018 19:00,3,Knots,0.1,80
39.3065,-121.6608,324.2,1.2,1.1,299.8,19.5,D,0,9/15/2018 19:00,155,Degrees Compass,0.1,80
36.606,-119.4847,316.7,2.9,1.6,303.8,27.9,D,0,9/15/2018 20:00,5.2,Knots,0.1,47
